,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_67629,0.0,0.0,0.0,0.0133275,0.042425,0.0073625
segment_67630,0.0,0.0,0.0,0.0009585,0.0044675,0.00115425
segment_67631,0.0,0.0,1.032e-08,5.5625e-08,1.0415e-07,2.85e-08
segment_67632,0.0,0.0,0.0,0.0,0.0,0.0
segment_67633,0.0,0.0,0.0,0.0,0.0,0.0
segment_67634,0.0,0.0,0.0,0.0,0.0,0.0
segment_67635,0.0,0.0,0.0,0.0,0.0,0.0
segment_67636,0.0,0.0,0.0,0.0,0.0,0.0
segment_67637,0.0,0.0,0.0,0.0,0.0,0.0
segment_67638,0.0,0.0,0.0,0.0,0.0,0.0
segment_67639,0.0,0.0,7.37e-09,4.03e-08,7.565e-08,2.03975e-08
segment_67640,0.0,0.0,8.065e-05,0.00085225,0.00215025,0.00083425
segment_67641,0.0,0.0,0.0,0.01097,0.037925,0.0064425
segment_67642,0.0,0.0,3.525e-05,0.0204625,0.05435,0.0098225
segment_67643,0.0,0.0,0.0,0.00230575,0.01746,0.00298
segment_67644,0.0,0.0,5.4875e-05,0.0002755,0.00045475,0.0001741
segment_67645,0.0,0.0,0.0,0.0,0.0,0.0
segment_67646,0.0,0.0,0.0,0.0,0.0,0.0
segment_67647,0.0,0.0,0.0,0.0,0.0,0.0
segment_67648,0.0,0.0,0.0,0.0,0.0,0.0
segment_67649,0.0,0.0,0.0,0.0,0.0,0.0
segment_67650,0.0,0.0,0.0,0.0,0.0,0.0
segment_67651,0.0,0.0,0.0,0.0,0.0,0.0
segment_67652,0.0,0.0,0.0,0.0,0.0,0.0
segment_67653,0.0,0.0,1.75675e-06,8.8875e-06,1.5335e-05,4.825e-06
segment_67654,0.0,0.0,7.6425e-05,0.000856,0.00213625,0.0008335
segment_67655,0.0,0.0,2.0565e-06,1.02425e-05,1.799e-05,5.6175e-06
segment_67656,0.0,0.0,0.0,0.0,0.0,0.0
segment_67657,0.0,0.0,0.0,0.0,0.0,0.0
segment_67658,0.0,0.0,0.0,0.0,0.0,0.0
segment_67659,0.0,0.0,0.0,0.0,0.0,0.0
segment_67660,0.0,0.0,0.0,0.0,0.0,0.0
segment_67661,0.0,0.0,0.0,0.0,0.0,0.0
segment_67662,0.0,0.0,1.75875e-05,9.4775e-05,0.00015245,5.54e-05
segment_67663,0.0,0.0,0.0,0.00111825,0.01005,0.0018585
segment_67664,0.0,0.0,0.0,0.0169175,0.04895,0.0086775
segment_67665,0.0,0.0,0.0015205,0.033975,0.073675,0.01424
segment_67666,0.0,0.0,0.0034375,0.0448,0.086425,0.0178625
segment_67667,0.0,0.0,0.003145,0.041975,0.08435,0.017395
segment_67668,0.0,0.0,0.00322,0.039675,0.0793,0.0165875
segment_67669,0.0,0.0,0.00203975,0.0294,0.065525,0.013195
segment_67670,0.0,0.0,0.00137825,0.02114,0.050375,0.0098825
segment_67671,0.0,0.0,0.0009995,0.0125225,0.033075,0.0064275
segment_67672,0.0,0.0,0.000804,0.0084925,0.0235175,0.004565
segment_67673,0.0,0.0,0.00065875,0.0036425,0.0091675,0.00196425
segment_67674,0.0,0.0,0.00054625,0.00273,0.0071225,0.0015335
segment_67675,0.0,0.0,0.00044425,0.00187625,0.00492,0.00112525
segment_67676,0.0,0.0,0.00030025,0.00112225,0.0031175,0.0007125
segment_67677,0.0,0.0,0.00024625,0.000872,0.002273,0.00054475
segment_67678,0.0,0.0,0.0002217,0.00081625,0.00189425,0.00047675
segment_67679,0.0,0.0,0.000182575,0.00072575,0.0015585,0.00041075
segment_67680,0.0,0.0,0.000156725,0.00064225,0.0012495,0.000351
segment_67681,0.0,0.0,0.0002263,0.00083425,0.00191825,0.00048525
segment_67682,0.0,0.0,0.00026175,0.00093025,0.0023595,0.000571
segment_67683,0.0,0.0,0.0003115,0.00108675,0.0028525,0.00067225
segment_67684,0.0,0.0,0.00037825,0.00148275,0.0039125,0.00091
segment_67685,0.0,0.0,0.00047575,0.00196,0.0050625,0.00116575
