,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID
segment_165315,-122.141925,38.161502,-122.141984,38.160749,-122.141955,38.161126
segment_165316,-122.141984,38.160749,-122.142016,38.16,-122.142,38.160374
segment_165317,-122.142016,38.16,-122.142048,38.159251,-122.142032,38.159625
segment_165318,-122.142048,38.159251,-122.142103,38.158644,-122.142075,38.158947
segment_165319,-122.142103,38.158644,-122.142158,38.158037,-122.142131,38.158341
segment_165320,-122.142158,38.158037,-122.143002,38.15771,-122.14258,38.157874
segment_165321,-122.143002,38.15771,-122.143258,38.157663,-122.14313,38.157687
segment_165322,-122.143258,38.157663,-122.143471,38.157673,-122.143364,38.157668
segment_165323,-122.143471,38.157673,-122.143899,38.157784,-122.143685,38.157728
segment_165324,-122.143899,38.157784,-122.14406,38.157814,-122.143979,38.157799
segment_165325,-122.14406,38.157814,-122.144539,38.157759,-122.144299,38.157787
segment_165326,-122.144539,38.157759,-122.144764,38.157718,-122.144652,38.157739
segment_174872,-122.386805,37.755622,-122.386978,37.755611,-122.386892,37.755617
segment_174873,-122.386978,37.755611,-122.386963,37.755539,-122.38697,37.755575
segment_174874,-122.386963,37.755539,-122.387695,37.755505,-122.387329,37.755522
segment_174875,-122.387695,37.755505,-122.387689,37.755332,-122.387692,37.755418
segment_174876,-122.387689,37.755332,-122.388313,37.755299,-122.388001,37.755315
segment_174877,-122.388313,37.755299,-122.388329,37.755455,-122.388321,37.755377
segment_174878,-122.388329,37.755455,-122.388921,37.755419,-122.388625,37.755437
segment_174879,-122.388921,37.755419,-122.389514,37.755382,-122.389218,37.7554
segment_174880,-122.389514,37.755382,-122.390184,37.755344,-122.389849,37.755363
segment_174881,-122.390184,37.755344,-122.390854,37.755306,-122.390519,37.755325
segment_174882,-122.390854,37.755306,-122.390915,37.75528,-122.390884,37.755293
segment_174883,-122.390915,37.75528,-122.390862,37.754761,-122.390888,37.75502
segment_174884,-122.390862,37.754761,-122.390808,37.754243,-122.390835,37.754502
segment_174885,-122.390808,37.754243,-122.390752,37.753693,-122.39078,37.753968
segment_174886,-122.390752,37.753693,-122.390696,37.753142,-122.390724,37.753418
segment_174887,-122.390696,37.753142,-122.390671,37.7528,-122.390684,37.752971
segment_174888,-122.390671,37.7528,-122.390614,37.752264,-122.390642,37.752532
segment_174889,-122.390614,37.752264,-122.390556,37.751728,-122.390585,37.751996
segment_174890,-122.390556,37.751728,-122.390496,37.751152,-122.390526,37.75144
segment_174891,-122.390496,37.751152,-122.390436,37.750575,-122.390466,37.750863
segment_174892,-122.390436,37.750575,-122.390408,37.750267,-122.390422,37.750421
segment_174893,-122.390408,37.750267,-122.391495,37.750252,-122.390952,37.75026
segment_174894,-122.391495,37.750252,-122.392301,37.75017,-122.391898,37.750211
segment_174895,-122.392301,37.75017,-122.392311,37.749954,-122.392306,37.750062
segment_174896,-122.392311,37.749954,-122.393288,37.749901,-122.392799,37.749928
segment_174897,-122.393288,37.749901,-122.393326,37.749866,-122.393307,37.749884
segment_174898,-122.393326,37.749866,-122.394195,37.749825,-122.393761,37.749846
segment_174899,-122.394195,37.749825,-122.39496,37.749779,-122.394578,37.749802
segment_174900,-122.39496,37.749779,-122.395724,37.749734,-122.395342,37.749756
segment_174901,-122.395724,37.749734,-122.396489,37.749688,-122.396106,37.749711
segment_174902,-122.396489,37.749688,-122.397281,37.749641,-122.396885,37.749664
segment_174903,-122.397281,37.749641,-122.398074,37.749594,-122.397678,37.749617
segment_174904,-122.398074,37.749594,-122.398867,37.749546,-122.39847,37.74957
segment_174905,-122.398867,37.749546,-122.399751,37.749494,-122.399309,37.74952
segment_174906,-122.399751,37.749494,-122.400634,37.749442,-122.400192,37.749468
segment_174907,-122.400634,37.749442,-122.401271,37.749403,-122.400953,37.749423
segment_174908,-122.401271,37.749403,-122.401908,37.749364,-122.401589,37.749384
segment_174909,-122.401908,37.749364,-122.402153,37.74934,-122.40203,37.749352
segment_174910,-122.402153,37.74934,-122.402114,37.748818,-122.402133,37.749079
segment_174911,-122.402114,37.748818,-122.402074,37.748297,-122.402094,37.748558
segment_174912,-122.402074,37.748297,-122.402667,37.748261,-122.402371,37.748279
segment_174913,-122.402667,37.748261,-122.403259,37.748226,-122.402963,37.748244
segment_174914,-122.403259,37.748226,-122.403244,37.748116,-122.403252,37.748171
segment_174915,-122.403244,37.748116,-122.40348,37.748089,-122.403362,37.748102
segment_174916,-122.40348,37.748089,-122.40348,37.74765,-122.40348,37.747869
segment_174917,-122.40348,37.74765,-122.403565,37.747077,-122.403523,37.747364
segment_174918,-122.403565,37.747077,-122.40365,37.746505,-122.403608,37.746791
segment_174919,-122.40365,37.746505,-122.403748,37.745987,-122.403699,37.746246
segment_174920,-122.403748,37.745987,-122.403846,37.74547,-122.403797,37.745728
segment_174921,-122.403846,37.74547,-122.403983,37.744977,-122.403914,37.745223
segment_174922,-122.403983,37.744977,-122.404259,37.745014,-122.404121,37.744995
segment_174923,-122.404259,37.745014,-122.404603,37.744158,-122.404431,37.744586
segment_174924,-122.404603,37.744158,-122.404942,37.743638,-122.404772,37.743898
segment_174925,-122.404942,37.743638,-122.405281,37.743118,-122.405111,37.743378
segment_174926,-122.405281,37.743118,-122.405312,37.743103,-122.405296,37.743111
segment_174927,-122.405312,37.743103,-122.405631,37.742685,-122.405471,37.742894
segment_174928,-122.405631,37.742685,-122.406049,37.742115,-122.40584,37.7424
segment_174929,-122.406049,37.742115,-122.406467,37.741545,-122.406258,37.74183
segment_174930,-122.406467,37.741545,-122.4067,37.741219,-122.406584,37.741382
segment_174931,-122.4067,37.741219,-122.406858,37.740917,-122.406779,37.741068
segment_174932,-122.406858,37.740917,-122.406952,37.740589,-122.406905,37.740753
segment_174933,-122.406952,37.740589,-122.407019,37.740069,-122.406986,37.740329
segment_174934,-122.407019,37.740069,-122.407119,37.739259,-122.407069,37.739664
segment_174935,-122.407119,37.739259,-122.407219,37.738449,-122.407169,37.738854
segment_174936,-122.407219,37.738449,-122.406921,37.738281,-122.40707,37.738365
segment_174937,-122.406921,37.738281,-122.406829,37.737828,-122.406875,37.738055
segment_174938,-122.406829,37.737828,-122.406752,37.737017,-122.40679,37.737423
segment_174939,-122.406752,37.737017,-122.406674,37.736206,-122.406713,37.736611
segment_174940,-122.406674,37.736206,-122.406661,37.736078,-122.406668,37.736142
segment_174941,-122.406661,37.736078,-122.406609,37.735881,-122.406635,37.73598
segment_174942,-122.406609,37.735881,-122.406514,37.735616,-122.406561,37.735749
segment_174943,-122.406514,37.735616,-122.406345,37.735388,-122.406429,37.735502
segment_174944,-122.406345,37.735388,-122.406128,37.735107,-122.406236,37.735248
segment_174945,-122.406128,37.735107,-122.406014,37.735066,-122.406071,37.735087
segment_174946,-122.406014,37.735066,-122.405472,37.734423,-122.405743,37.734744
segment_174947,-122.405472,37.734423,-122.405268,37.734182,-122.40537,37.734302
segment_174948,-122.405268,37.734182,-122.404924,37.733636,-122.405096,37.733909
segment_174949,-122.404924,37.733636,-122.404645,37.73313,-122.404784,37.733383
segment_174950,-122.404645,37.73313,-122.404507,37.732739,-122.404576,37.732935
segment_174951,-122.404507,37.732739,-122.404231,37.732043,-122.404369,37.732391
segment_174952,-122.404231,37.732043,-122.403956,37.731347,-122.404093,37.731695
segment_174953,-122.403956,37.731347,-122.403686,37.730877,-122.403821,37.731112
segment_174954,-122.403686,37.730877,-122.403416,37.730408,-122.403551,37.730643
segment_174955,-122.403416,37.730408,-122.403145,37.729859,-122.403281,37.730133
segment_174956,-122.403145,37.729859,-122.402874,37.729309,-122.403009,37.729584
segment_174957,-122.402874,37.729309,-122.4025,37.728514,-122.402687,37.728912
segment_174958,-122.4025,37.728514,-122.402405,37.728231,-122.402452,37.728373
segment_174959,-122.402405,37.728231,-122.402228,37.727744,-122.402317,37.727987
segment_174960,-122.402228,37.727744,-122.402014,37.727,-122.402121,37.727372
segment_174961,-122.402014,37.727,-122.401878,37.726569,-122.401946,37.726785
segment_174962,-122.401878,37.726569,-122.40154,37.725745,-122.401709,37.726157
segment_174963,-122.40154,37.725745,-122.401203,37.724921,-122.401372,37.725333
segment_174964,-122.401203,37.724921,-122.400976,37.724386,-122.401089,37.724653
segment_174965,-122.400976,37.724386,-122.400749,37.72385,-122.400863,37.724118
segment_174966,-122.400749,37.72385,-122.401123,37.723812,-122.400936,37.723831
segment_174967,-122.401123,37.723812,-122.40184,37.72393,-122.401482,37.723871
segment_174968,-122.40184,37.72393,-122.401908,37.723741,-122.401874,37.723835
segment_174969,-122.401908,37.723741,-122.401924,37.723694,-122.401916,37.723717
segment_174970,-122.401924,37.723694,-122.401863,37.723545,-122.401894,37.723619
segment_174971,-122.401863,37.723545,-122.401817,37.723518,-122.40184,37.723532
segment_174972,-122.401817,37.723518,-122.401602,37.723014,-122.40171,37.723266
segment_174973,-122.401602,37.723014,-122.401386,37.72251,-122.401494,37.722762
segment_174974,-122.401386,37.72251,-122.401154,37.721949,-122.40127,37.72223
segment_174975,-122.401154,37.721949,-122.40092,37.721388,-122.401037,37.721669
segment_174976,-122.40092,37.721388,-122.400755,37.720888,-122.400838,37.721138
segment_174977,-122.400755,37.720888,-122.400726,37.720787,-122.400741,37.720837
segment_174978,-122.400726,37.720787,-122.400749,37.720768,-122.400738,37.720778
segment_174979,-122.400749,37.720768,-122.400605,37.720199,-122.400677,37.720483
segment_174980,-122.400605,37.720199,-122.400492,37.719729,-122.400549,37.719964
segment_174981,-122.400492,37.719729,-122.400378,37.719259,-122.400435,37.719494
segment_174982,-122.400378,37.719259,-122.400246,37.718728,-122.400312,37.718993
segment_174983,-122.400246,37.718728,-122.400114,37.718197,-122.40018,37.718462
segment_174984,-122.400114,37.718197,-122.399932,37.717429,-122.400023,37.717813
segment_174985,-122.399932,37.717429,-122.399721,37.716573,-122.399826,37.717001
segment_174986,-122.399721,37.716573,-122.39955,37.715866,-122.399636,37.71622
segment_174987,-122.39955,37.715866,-122.399462,37.715497,-122.399506,37.715682
segment_174988,-122.399462,37.715497,-122.399452,37.715417,-122.399457,37.715457
segment_174989,-122.399452,37.715417,-122.399457,37.715301,-122.399455,37.715359
segment_174990,-122.399457,37.715301,-122.399452,37.715286,-122.399455,37.715294
segment_174991,-122.399452,37.715286,-122.399256,37.715245,-122.399354,37.715266
segment_174992,-122.399256,37.715245,-122.399431,37.714648,-122.399343,37.714946
segment_174993,-122.399431,37.714648,-122.399555,37.714358,-122.399493,37.714503
segment_174994,-122.399555,37.714358,-122.399867,37.714027,-122.399711,37.714193
segment_174995,-122.399867,37.714027,-122.400499,37.713376,-122.400183,37.713701
segment_174996,-122.400499,37.713376,-122.400916,37.712964,-122.400708,37.71317
segment_174997,-122.400916,37.712964,-122.40115,37.712753,-122.401033,37.712859
segment_174998,-122.40115,37.712753,-122.401259,37.712689,-122.401205,37.712721
segment_174999,-122.401259,37.712689,-122.401618,37.712549,-122.401438,37.712619
segment_175000,-122.401618,37.712549,-122.40155,37.712391,-122.401584,37.71247
segment_175001,-122.40155,37.712391,-122.402245,37.7122,-122.401897,37.712295
segment_175002,-122.402245,37.7122,-122.402612,37.712079,-122.402428,37.71214
segment_175003,-122.402612,37.712079,-122.402887,37.711942,-122.402749,37.712011
segment_175004,-122.402887,37.711942,-122.403099,37.711803,-122.402993,37.711873
segment_175005,-122.403099,37.711803,-122.40338,37.711488,-122.40324,37.711645
segment_175006,-122.40338,37.711488,-122.403565,37.711237,-122.403473,37.711362
segment_175007,-122.403565,37.711237,-122.4041,37.710512,-122.403832,37.710874
segment_175008,-122.4041,37.710512,-122.404458,37.710022,-122.404279,37.710267
segment_175009,-122.404458,37.710022,-122.404472,37.710003,-122.404465,37.710012
segment_175010,-122.404472,37.710003,-122.404729,37.709561,-122.404601,37.709782
segment_175011,-122.404729,37.709561,-122.4048,37.7094,-122.404765,37.70948
segment_175012,-122.4048,37.7094,-122.404785,37.709366,-122.404793,37.709383
segment_175013,-122.404785,37.709366,-122.404831,37.709259,-122.404808,37.709312
segment_175014,-122.404831,37.709259,-122.404877,37.709236,-122.404854,37.709248
segment_175015,-122.404877,37.709236,-122.404984,37.708969,-122.40493,37.709103
segment_175016,-122.404984,37.708969,-122.405022,37.708931,-122.405003,37.70895
segment_175017,-122.405022,37.708931,-122.405159,37.70863,-122.40509,37.70878
segment_175018,-122.405159,37.70863,-122.405273,37.708652,-122.405216,37.708641
segment_175019,-122.405273,37.708652,-122.40554,37.708055,-122.405407,37.708354
segment_175020,-122.40554,37.708055,-122.405865,37.707316,-122.405702,37.707686
segment_175021,-122.405865,37.707316,-122.406146,37.706674,-122.406006,37.706995
segment_175022,-122.406146,37.706674,-122.406434,37.70604,-122.40629,37.706357
segment_175023,-122.406434,37.70604,-122.406746,37.705359,-122.40659,37.705699
segment_175024,-122.406746,37.705359,-122.407012,37.704779,-122.406878,37.705069
segment_175025,-122.407012,37.704779,-122.407224,37.704326,-122.407118,37.704552
segment_175026,-122.407224,37.704326,-122.407356,37.704056,-122.40729,37.704191
segment_175027,-122.407356,37.704056,-122.407623,37.703918,-122.40749,37.703987
segment_175028,-122.407623,37.703918,-122.407694,37.703782,-122.407659,37.70385
segment_175029,-122.407694,37.703782,-122.407382,37.703567,-122.407538,37.703675
segment_175030,-122.407382,37.703567,-122.407811,37.702826,-122.407597,37.703197
segment_175031,-122.407811,37.702826,-122.408059,37.702367,-122.407935,37.702597
segment_175032,-122.408059,37.702367,-122.408212,37.701991,-122.408135,37.702179
segment_175033,-122.408212,37.701991,-122.408297,37.701633,-122.408254,37.701812
segment_175034,-122.408297,37.701633,-122.408297,37.701316,-122.408297,37.701475
segment_175035,-122.408297,37.701316,-122.408304,37.700707,-122.408301,37.701012
segment_175036,-122.408304,37.700707,-122.408252,37.700339,-122.408278,37.700523
segment_175037,-122.408252,37.700339,-122.408098,37.69988,-122.408175,37.70011
segment_175038,-122.408098,37.69988,-122.407869,37.699349,-122.407983,37.699615
segment_175039,-122.407869,37.699349,-122.407591,37.698821,-122.40773,37.699085
segment_175040,-122.407591,37.698821,-122.40724,37.698103,-122.407416,37.698462
segment_175041,-122.40724,37.698103,-122.406896,37.69741,-122.407068,37.697757
segment_175042,-122.406896,37.69741,-122.406542,37.69669,-122.406719,37.69705
segment_175043,-122.406542,37.69669,-122.406299,37.696231,-122.406421,37.696461
segment_175044,-122.406299,37.696231,-122.405995,37.695617,-122.406147,37.695924
segment_175045,-122.405995,37.695617,-122.405738,37.695078,-122.405867,37.695348
segment_175046,-122.405738,37.695078,-122.405435,37.694475,-122.405587,37.694777
segment_175047,-122.405435,37.694475,-122.405076,37.693738,-122.405256,37.694106
segment_175048,-122.405076,37.693738,-122.404765,37.693081,-122.404921,37.693409
segment_175049,-122.404765,37.693081,-122.404468,37.692428,-122.404616,37.692754
segment_175050,-122.404468,37.692428,-122.40416,37.691835,-122.404314,37.692131
segment_175051,-122.40416,37.691835,-122.403844,37.69117,-122.404002,37.691503
segment_175052,-122.403844,37.69117,-122.40351,37.69058,-122.403677,37.690875
segment_175053,-122.40351,37.69058,-122.403219,37.690077,-122.403365,37.690328
segment_175054,-122.403219,37.690077,-122.402971,37.6897,-122.403095,37.689888
segment_175055,-122.402971,37.6897,-122.402712,37.68936,-122.402841,37.68953
segment_175056,-122.402712,37.68936,-122.40231,37.688898,-122.402511,37.689129
segment_175057,-122.40231,37.688898,-122.402135,37.688696,-122.402223,37.688797
segment_175058,-122.402135,37.688696,-122.4017,37.688316,-122.401918,37.688506
segment_175059,-122.4017,37.688316,-122.40136,37.688054,-122.40153,37.688185
segment_175060,-122.40136,37.688054,-122.400973,37.687763,-122.401167,37.687909
segment_175061,-122.400973,37.687763,-122.400424,37.68735,-122.400698,37.687557
segment_175062,-122.400424,37.68735,-122.399874,37.686938,-122.400149,37.687144
segment_175063,-122.399874,37.686938,-122.399458,37.686611,-122.399666,37.686774
