ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,PIPE_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING
2569,-122.4919448,37.97491533,-122.4913359,37.97493272,-122.49164035,37.974924025,0.053407,971,76.2,2569,1,151.2,87.6,13.0,105.4
2570,-122.4913359,37.97493272,-122.4907215,37.97505498,-122.4910287,37.97499385,0.055543,971,76.2,2570,1,96.7,75.6,90.0,165.6
2571,-122.4907215,37.97505498,-122.4903876,37.97508571,-122.49055455,37.975070345,0.029466,971,76.2,2571,1,54.1,83.1,90.0,173.1
2572,-122.4903876,37.97508571,-122.4900882,37.97506335,-122.4902379,37.97507453,0.026361,971,76.2,2572,1,26.1,95.1,144.0,131.10000000000002
2573,-122.4900882,37.97506335,-122.4899483,37.97502816,-122.49001825,37.975045755,0.012872,971,76.2,2573,1,6.4,107.3,144.0,143.3
2574,-122.4899483,37.97502816,-122.4898663,37.97528461,-122.4899073,37.975156385,0.029408,971,76.2,2574,1,14.7,13.9,100.0,93.9
2575,-122.4898663,37.97528461,-122.4894578,37.97515975,-122.48966205,37.97522218,0.038404,971,76.2,2575,1,19.2,110.8,100.0,169.20000000000005
2576,-122.4894578,37.97515975,-122.4889998,37.97490258,-122.4892288,37.975031165,0.049288,971,76.2,2576,1,63.1,125.0,143.0,161.99999999999997
2577,-122.4889998,37.97490258,-122.4882807,37.97451035,-122.48864025,37.974706465,0.076649,971,76.2,2577,1,126.1,124.3,106.0,161.7
2578,-122.4882807,37.97451035,-122.487614,37.97414798,-122.48794735,37.974329165,0.070983,971,76.2,2578,1,91.2,124.2,115.0,170.79999999999998
2579,-122.487614,37.97414798,-122.4870979,37.97400184,-122.48735595,37.97407491,0.048068,971,76.2,2579,1,31.7,109.4,124.0,165.40000000000006
2580,-122.4870979,37.97400184,-122.4870126,37.9739906,-122.48705525,37.97399622,0.007581,971,76.2,2580,1,3.8,99.1,124.0,155.1
2581,-122.2226513,38.08296573,-122.2226765,38.08298009,-122.2226639,38.08297291,0.002723,972,76.2,2581,1,1.4,305.3,249.0,123.7
2582,-122.2226765,38.08298009,-122.2229741,38.08282547,-122.2228253,38.08290278,0.03121,972,76.2,2582,1,15.6,236.2,30.0,153.80000000000004
2797,-122.2603342,37.79032824,-122.2602921,37.79039383,-122.26031315,37.790361035,0.008178,991,76.2,2797,1,4.1,26.5,189.0,162.50000000000003
2798,-122.2602921,37.79039383,-122.2602005,37.79035568,-122.2602463,37.790374755,0.009099,991,76.2,2798,1,4.6,117.2,189.0,108.20000000000002
2799,-122.2602005,37.79035568,-122.2602539,37.79027939,-122.2602272,37.790317535,0.009694,991,76.2,2799,1,4.8,208.6,189.0,160.4
2800,-122.2602539,37.79027939,-122.2603607,37.79025269,-122.2603073,37.79026604,0.009843,991,76.2,2800,1,4.9,252.1,189.0,116.9
2801,-122.2603607,37.79025269,-122.2604226,37.79017602,-122.26039165,37.790214355,0.010113,991,76.2,2801,1,5.1,212.2,189.0,156.79999999999998
2804,-122.2414703,37.43662262,-122.2415085,37.43658066,-122.2414894,37.43660164,0.005757,993,76.2,2804,1,2.9,215.5,318.0,102.5
2805,-122.2415085,37.43658066,-122.2414551,37.43654633,-122.2414818,37.436563495,0.006066,993,76.2,2805,1,3.0,128.4,318.0,170.40000000000003
2806,-122.2414551,37.43654633,-122.2415161,37.43653107,-122.2414856,37.4365387,0.005647,993,76.2,2806,1,2.8,252.1,318.0,114.09999999999998
2807,-122.1988144,37.42227554,-122.1989288,37.42233276,-122.1988716,37.42230415,0.011939,994,76.2,2807,1,6.0,301.6,36.0,94.4
2808,-122.1989288,37.42233276,-122.1989365,37.42232132,-122.19893265,37.42232704,0.001442,994,76.2,2808,1,0.7,207.7,36.0,171.7
2809,-122.1920144,37.42378267,-122.1920013,37.42365265,-122.19200785,37.42371766,0.014504,995,76.2,2809,1,7.2,174.9,46.0,128.9
2810,-122.1920013,37.42365265,-122.1919632,37.4235878,-122.19198225,37.423620225,0.007957,995,76.2,2810,1,4.0,154.4,46.0,108.40000000000002
2811,-122.1920144,37.42378267,-122.1920166,37.42385864,-122.1920155,37.423820655,0.00845,996,76.2,2811,1,4.2,358.2,46.0,132.2
2812,-122.1920166,37.42385864,-122.1919785,37.42385864,-122.19199755,37.42385864,0.003364,996,76.2,2812,1,1.7,89.5,274.0,175.50000000000009
2813,-122.1919785,37.42385864,-122.1919556,37.42370224,-122.19196705,37.42378044,0.017508,996,76.2,2813,1,8.7,172.8,46.0,126.8
2814,-122.1823883,37.42189407,-122.1822662,37.42225265,-122.18232725,37.42207336,0.041304,997,76.2,2814,1,20.6,14.7,21.0,173.70000000000002
2815,-122.1822662,37.42225265,-122.1822052,37.42224121,-122.1822357,37.42224693,0.005535,997,76.2,2815,1,2.8,102.7,21.0,98.3
2816,-122.1611252,37.41008759,-122.1608582,37.41038132,-122.1609917,37.410234455,0.040285,998,76.2,2816,1,20.1,35.4,27.0,171.59999999999997
2817,-122.1608582,37.41038132,-122.1609039,37.41040802,-122.16088105,37.41039467,0.005011,998,76.2,2817,1,2.5,305.7,48.0,102.30000000000004
2818,-122.0848846,37.4095993,-122.084816,37.40946579,-122.0848503,37.409532545,0.016034,999,76.2,2818,1,8.0,157.2,300.0,142.8
2819,-122.0786707,37.40647265,-122.0786209,37.4065361,-122.0786458,37.406504375,0.008314,1000,76.2,2819,1,4.2,31.5,26.0,174.50000000000003
2820,-121.9406891,37.41979218,-121.9408875,37.42033768,-121.9407883,37.42006493,0.063137,1001,76.2,2820,1,31.5,343.2,350.0,173.2000000000001
2821,-121.9408875,37.42033768,-121.9406661,37.42117307,-121.9407768,37.420755375,0.094926,1001,76.2,2821,1,110.4,11.3,287.0,95.7
2822,-121.9406661,37.42117307,-121.9404448,37.42200847,-121.94055545,37.42159077,0.094926,1001,76.2,2822,1,205.1,11.3,280.0,91.30000000000004
2823,-121.9404448,37.42200847,-121.940261,37.42262534,-121.9403529,37.422316905,0.070487,1001,76.2,2823,1,287.7,12.7,302.0,109.29999999999998
2824,-121.940261,37.42262534,-121.9400772,37.42324222,-121.9401691,37.42293378,0.070488,1001,76.2,2824,1,358.0,12.7,312.0,119.29999999999995
2825,-121.9400772,37.42324222,-121.9402099,37.42413177,-121.94014355,37.423686995,0.099605,1001,76.2,2825,1,442.9,352.6,257.0,95.6
2826,-121.9402099,37.42413177,-121.9403427,37.42502133,-121.9402763,37.42457655,0.099607,1001,76.2,2826,1,542.3,352.6,299.0,126.39999999999998
2827,-121.9403427,37.42502133,-121.9404754,37.42591089,-121.94040905,37.42546611,0.099606,1001,76.2,2827,1,560.8,352.6,326.0,153.39999999999998
2828,-121.9404754,37.42591089,-121.9406082,37.42680044,-121.9405418,37.426355665,0.099606,1001,76.2,2828,1,461.4,352.6,200.0,152.6
2829,-121.9406082,37.42680044,-121.9407409,37.42769,-121.94067455,37.42724522,0.099606,1001,76.2,2829,1,362.0,352.6,295.0,122.40000000000002
2830,-121.9407409,37.42769,-121.9408737,37.42857956,-121.9408073,37.42813478,0.099607,1001,76.2,2830,1,262.6,352.6,272.0,99.40000000000002
2831,-121.9408737,37.42857956,-121.9410064,37.42946911,-121.94094005,37.429024335,0.099605,1001,76.2,2831,1,163.2,352.6,88.0,95.4
2832,-121.9410064,37.42946911,-121.9411392,37.43035867,-121.9410728,37.42991389,0.099607,1001,76.2,2832,1,63.8,352.6,35.0,137.6
2833,-121.9411392,37.43035867,-121.9411424,37.43048563,-121.9411408,37.43042215,0.01412,1001,76.2,2833,1,7.0,358.2,35.0,143.20000000000002
2834,-122.312645,37.56034088,-122.3126831,37.56031799,-122.31266405,37.560329435,0.004214,1002,76.2,2834,1,2.1,232.5,136.0,96.49999999999996
2835,-122.3126831,37.56031799,-122.3127441,37.56037521,-122.3127136,37.5603466,0.00833,1002,76.2,2835,1,4.2,319.3,136.0,176.7
2836,-122.3127441,37.56037521,-122.3128586,37.56033707,-122.31280135,37.56035614,0.010947,1002,76.2,2836,1,5.5,246.9,136.0,110.9
2837,-122.3128586,37.56033707,-122.3128662,37.56032181,-122.3128624,37.56032944,0.001824,1002,76.2,2837,1,0.9,201.2,136.0,114.8
2838,-122.3128662,37.56032181,-122.3135071,37.55986404,-122.31318665,37.560092925,0.076042,1002,76.2,2838,1,38.0,227.7,141.0,93.29999999999995
2839,-122.3135071,37.55986404,-122.3137665,37.56010818,-122.3136368,37.55998611,0.035493,1002,76.2,2839,1,17.7,319.4,141.0,178.4000000000002
2840,-122.3137665,37.56010818,-122.3137512,37.56011581,-122.31375885,37.560111995,0.001593,1002,76.2,2840,1,0.8,57.5,141.0,96.5
2841,-122.3137512,37.56011581,-122.3138123,37.56017685,-122.31378175,37.56014633,0.008665,1002,76.2,2841,1,4.3,321.0,141.0,180.0
2842,-122.3138123,37.56017685,-122.314089,37.55999061,-122.31395065,37.56008373,0.031996,1002,76.2,2842,1,16.0,229.4,141.0,91.6
2843,-122.314089,37.55999061,-122.3142776,37.55985641,-122.3141833,37.55992351,0.022339,1002,76.2,2843,1,11.2,227.8,100.0,127.79999999999998
2844,-122.3142776,37.55985641,-122.3143692,37.55992508,-122.3143234,37.559890745,0.011113,1002,76.2,2844,1,5.6,312.9,100.0,147.10000000000002
2845,-122.3143692,37.55992508,-122.3143921,37.55992889,-122.31438065,37.559926985,0.002063,1002,76.2,2845,1,12.1,281.4,100.0,178.60000000000022
2846,-122.3143921,37.55992889,-122.3147202,37.56023407,-122.31455615,37.56008148,0.044586,1002,76.2,2846,1,22.3,319.0,100.0,141.0
2847,-122.3147202,37.56023407,-122.3147736,37.56023407,-122.3147469,37.56023407,0.004707,1002,76.2,2847,1,2.4,269.6,102.0,167.60000000000002
2848,-122.3147736,37.56023407,-122.3148422,37.56019211,-122.3148079,37.56021309,0.007638,1002,76.2,2848,1,3.8,232.0,100.0,132.00000000000003
2849,-122.3148422,37.56019211,-122.315155,37.5604744,-122.3149986,37.560333255,0.041779,1002,76.2,2849,1,20.9,318.2,96.0,137.8
2850,-122.315155,37.5604744,-122.3157203,37.56007912,-122.31543765,37.56027676,0.066444,1002,76.2,2850,1,33.2,228.3,96.0,132.3
2851,-122.3157203,37.56007912,-122.3162566,37.55970695,-122.31598845,37.559893035,0.062828,1002,76.2,2851,1,94.3,228.5,131.0,97.5
2852,-122.3162566,37.55970695,-122.3167929,37.55933478,-122.31652475,37.559520865,0.062828,1002,76.2,2852,1,31.4,228.5,96.0,132.50000000000003
2853,-122.3167929,37.55933478,-122.3167496,37.55930328,-122.31677125,37.55931903,0.00518,1002,76.2,2853,1,2.6,132.0,55.0,103.0
2854,-122.3167496,37.55930328,-122.3168182,37.55925369,-122.3167839,37.559278485,0.008184,1002,76.2,2854,1,4.1,227.3,55.0,172.30000000000007
2855,-122.3168182,37.55925369,-122.3168661,37.55929337,-122.31684215,37.55927353,0.006107,1002,76.2,2855,1,3.1,315.7,55.0,99.3
2856,-122.3168661,37.55929337,-122.3174066,37.558921,-122.31713635,37.559107185,0.063122,1002,76.2,2856,1,31.6,228.7,55.0,173.70000000000007
2857,-122.3174066,37.558921,-122.3180718,37.55847015,-122.3177392,37.558695575,0.077145,1002,76.2,2857,1,38.6,229.2,53.0,176.20000000000007
2858,-122.3180718,37.55847015,-122.3185704,37.55891914,-122.3183211,37.558694645,0.066514,1002,76.2,2858,1,33.2,318.1,70.0,111.89999999999996
2859,-122.3185704,37.55891914,-122.3190689,37.55936813,-122.31881965,37.559143635,0.066508,1002,76.2,2859,1,33.2,318.1,90.0,131.89999999999998
2860,-122.3190689,37.55936813,-122.3195992,37.55901146,-122.31933405,37.559189795,0.061302,1002,76.2,2860,1,30.7,229.4,80.0,149.39999999999998
2861,-122.3195992,37.55901146,-122.3201294,37.55865479,-122.3198643,37.558833125,0.061295,1002,76.2,2861,1,30.7,229.4,85.0,144.39999999999998
2862,-122.3201294,37.55865479,-122.3201065,37.55863571,-122.32011795,37.55864525,0.002928,1002,76.2,2862,1,1.5,135.9,85.0,129.09999999999997
2863,-122.3201065,37.55863571,-122.3204575,37.55840302,-122.320282,37.558519365,0.040333,1002,76.2,2863,1,20.2,229.8,85.0,144.8
3705,-121.805191,37.31169128,-121.8050537,37.31171417,-121.80512235,37.311702725,0.012407,1012,76.2,3705,1,6.2,77.5,241.0,163.50000000000006
3706,-121.8050537,37.31171417,-121.8050919,37.31198883,-121.8050728,37.3118515,0.030727,1012,76.2,3706,1,15.3,352.9,241.0,111.89999999999996
3707,-121.6143401,37.1447163,-121.6145281,37.14456305,-121.6144341,37.144639675,0.023834,1013,76.2,3707,1,11.9,223.6,209.0,165.40000000000003
3774,-122.1562347,37.40681076,-122.1565094,37.40659332,-122.15637205,37.40670204,0.034253,1015,76.2,3774,1,17.1,224.7,133.0,91.69999999999996
3775,-121.8395386,37.36001968,-121.8394799,37.36005551,-121.83950925,37.360037595,0.006541,1016,76.2,3775,1,3.3,51.9,275.0,136.9
3776,-121.8176041,37.33755112,-121.8175125,37.33759308,-121.8175583,37.3375721,0.009346,1017,76.2,3776,1,4.7,59.4,270.0,149.4
3777,-121.8175125,37.33759308,-121.8175278,37.33761597,-121.81752015,37.337604525,0.002882,1017,76.2,3777,1,1.4,331.2,270.0,118.79999999999998
3778,-121.9288101,37.46761322,-121.9287872,37.46762085,-121.92879865,37.467617035,0.002192,1018,76.2,3778,1,1.1,66.7,237.0,170.29999999999998
3779,-121.5551376,37.08355331,-121.5559216,37.08328533,-121.5555296,37.08341932,0.075661,1019,76.2,3779,1,37.9,246.0,209.0,143.0
3780,-121.5559216,37.08328533,-121.5567055,37.08301735,-121.55631355,37.08315134,0.075653,1019,76.2,3780,1,113.6,246.0,217.0,150.99999999999997
3781,-121.5567055,37.08301735,-121.5574894,37.08274937,-121.55709745,37.08288336,0.075653,1019,76.2,3781,1,119.6,246.0,146.0,100.0
3782,-121.5574894,37.08274937,-121.5582733,37.08248138,-121.55788135,37.082615375,0.075654,1019,76.2,3782,1,43.9,246.0,151.0,95.0
3783,-121.5582733,37.08248138,-121.5583344,37.0824585,-121.55830385,37.08246994,0.005987,1019,76.2,3783,1,3.0,244.1,239.0,174.90000000000012
3784,-121.5583344,37.0824585,-121.5583572,37.08250046,-121.5583458,37.08247948,0.005085,1019,76.2,3784,1,2.5,335.6,239.0,96.60000000000004
7692,-122.7134122,38.38987426,-122.7144928,38.3898657,-122.7139525,38.38986998,0.094184,1131,101.6,7692,1,47.2,269.2,203.0,113.8
7693,-122.7144928,38.3898657,-122.7155734,38.38985713,-122.7150331,38.389861415,0.094184,1131,101.6,7693,1,141.6,269.2,241.0,151.80000000000004
7694,-122.7155734,38.38985713,-122.716654,38.38984856,-122.7161137,38.389852845,0.094184,1131,101.6,7694,1,235.9,269.2,261.0,171.80000000000007
7695,-122.716654,38.38984856,-122.7177345,38.38983999,-122.71719425,38.389844275,0.094176,1131,101.6,7695,1,330.3,269.2,85.0,175.8
7696,-122.7177345,38.38983999,-122.7188151,38.38983143,-122.7182748,38.38983571,0.094184,1131,101.6,7696,1,424.7,269.2,85.0,175.8
7697,-122.7188151,38.38983143,-122.7198957,38.38982286,-122.7193554,38.389827145,0.094185,1131,101.6,7697,1,345.8,269.2,244.0,154.79999999999998
7698,-122.7198957,38.38982286,-122.7209763,38.38981429,-122.720436,38.389818575,0.094185,1131,101.6,7698,1,251.5,269.2,252.0,162.79999999999998
7699,-122.7209763,38.38981429,-122.721756,38.38981892,-122.72136615,38.389816605,0.067957,1131,101.6,7699,1,170.2,270.3,72.0,161.7
7700,-122.721756,38.38981892,-122.7225357,38.38982355,-122.72214585,38.389821235,0.067957,1131,101.6,7700,1,102.1,270.3,302.0,148.3
7701,-122.7225357,38.38982355,-122.7233154,38.38982817,-122.72292555,38.38982586,0.067957,1131,101.6,7701,1,34.0,270.3,244.0,153.69999999999996
7702,-122.7233154,38.38982817,-122.72331,38.38936992,-122.7233127,38.389599045,0.050957,1131,101.6,7702,1,25.4,179.3,71.0,108.3
7703,-122.72331,38.38936992,-122.7233046,38.38891168,-122.7233073,38.3891408,0.050956,1131,101.6,7703,1,76.3,179.3,81.0,98.3
7704,-122.7233046,38.38891168,-122.7232928,38.38879586,-122.7232987,38.38885377,0.01292,1131,101.6,7704,1,108.1,175.2,81.0,94.19999999999996
7705,-122.7232928,38.38879586,-122.7231859,38.38856909,-122.72323935,38.388682475,0.026882,1131,101.6,7705,1,128.0,159.5,81.0,101.5
7706,-122.7231859,38.38856909,-122.7231391,38.38843025,-122.7231625,38.38849967,0.015968,1131,101.6,7706,1,149.4,165.0,205.0,140.0
7707,-122.7231391,38.38843025,-122.7231286,38.38793641,-122.72313385,38.38818333,0.05492,1131,101.6,7707,1,120.5,178.9,205.0,153.90000000000003
7708,-122.7231286,38.38793641,-122.7231282,38.38709706,-122.7231284,38.387516735,0.093331,1131,101.6,7708,1,46.6,179.8,106.0,106.2
7709,-122.7231282,38.38709706,-122.7229762,38.38708859,-122.7230522,38.387092825,0.013281,1131,101.6,7709,1,6.7,93.9,311.0,142.9
