SectionID,SectionName,SectionTrace
556,"Cedar Mtn-Mahogany Mtn, Subsection 8","[[-121.9559, 41.89667, 0.0], [-121.96269, 41.94305, 0.0]]"
1434,"Cedar Mtn-Mahogany Mtn, Subsection 9","[[-121.96269, 41.94305, 0.0], [-121.96301, 41.94527, 0.0], [-121.98745, 41.9858, 0.0]]"
253,"Cedar Mtn-Mahogany Mtn, Subsection 10","[[-121.98745, 41.9858, 0.0], [-122.01315, 42.02837, 0.0]]"
1465,"Cedar Mtn-Mahogany Mtn, Subsection 11","[[-122.01315, 42.02837, 0.0], [-122.03889, 42.07093, 0.0]]"
1028,"Cedar Mtn-Mahogany Mtn, Subsection 12","[[-122.03889, 42.07093, 0.0], [-122.06466, 42.11348, 0.0]]"
610,"Cedar Mtn-Mahogany Mtn, Subsection 13","[[-122.06466, 42.11348, 0.0], [-122.09046, 42.15603, 0.0]]"
1667,"Cedar Mtn-Mahogany Mtn, Subsection 14","[[-122.09046, 42.15603, 0.0], [-122.1163, 42.19857, 0.0]]"
2146,"Rose Canyon, Subsection 14","[[-117.30784, 32.97276, 0.0], [-117.31994, 33.00501, 0.0]]"
2264,"Rose Canyon, Subsection 13","[[-117.29576, 32.94052, 0.0], [-117.30784, 32.97276, 0.0]]"
1916,"Rose Canyon, Subsection 12","[[-117.28368, 32.90827, 0.0], [-117.29576, 32.94052, 0.0]]"
2001,"Rose Canyon, Subsection 11","[[-117.27161, 32.87602, 0.0], [-117.28368, 32.90827, 0.0]]"
1119,"Rose Canyon, Subsection 10","[[-117.25416, 32.84649, 0.0], [-117.26357, 32.85454, 0.0], [-117.27161, 32.87602, 0.0]]"
484,"Rose Canyon, Subsection 9","[[-117.228, 32.8209, 0.0], [-117.24129, 32.83548, 0.0], [-117.25416, 32.84649, 0.0]]"
995,"Rose Canyon, Subsection 8","[[-117.20741, 32.79249, 0.0], [-117.20996, 32.80108, 0.0], [-117.228, 32.8209, 0.0]]"
1715,"Rose Canyon, Subsection 7","[[-117.19766, 32.7597, 0.0], [-117.20741, 32.79249, 0.0]]"
812,"Rose Canyon, Subsection 6","[[-117.17363, 32.73262, 0.0], [-117.1976, 32.75951, 0.0], [-117.19766, 32.7597, 0.0]]"
313,"Rose Canyon, Subsection 5","[[-117.16257, 32.70097, 0.0], [-117.16209, 32.70989, 0.0], [-117.17044, 32.72904, 0.0], [-117.17363, 32.73262, 0.0]]"
358,"Rose Canyon, Subsection 4","[[-117.16439, 32.6672, 0.0], [-117.16257, 32.70097, 0.0]]"
1799,"Coronado Bank alt1, Subsection 29","[[-116.88507, 31.95444, 0.0], [-116.86253, 31.92222, 0.0]]"
2423,"Coronado Bank alt1, Subsection 28","[[-116.90763, 31.98666, 0.0], [-116.88507, 31.95444, 0.0]]"
1375,"Coronado Bank alt1, Subsection 27","[[-116.9302, 32.01887, 0.0], [-116.90763, 31.98666, 0.0]]"
1485,"Coronado Bank alt1, Subsection 26","[[-116.95279, 32.05108, 0.0], [-116.9302, 32.01887, 0.0]]"
407,"Coronado Bank alt1, Subsection 25","[[-116.97539, 32.08328, 0.0], [-116.95279, 32.05108, 0.0]]"
481,"Coronado Bank alt1, Subsection 24","[[-116.99801, 32.11548, 0.0], [-116.97539, 32.08328, 0.0]]"
1442,"Santa Cruz Catalina Ridge alt1, Subsection 15","[[-119.21643, 33.79898, 0.0], [-119.26131, 33.83036, 0.0]]"
867,"Santa Cruz Catalina Ridge alt1, Subsection 14","[[-119.17021, 33.76901, 0.0], [-119.20251, 33.78925, 0.0], [-119.21643, 33.79898, 0.0]]"
750,"San Joaquin Hills, Subsection 0","[[-117.933, 33.695, 2.0], [-117.83438, 33.68873, 2.0]]"
1390,"San Joaquin Hills, Subsection 1","[[-117.83438, 33.68873, 2.0], [-117.823, 33.688, 2.0], [-117.74689, 33.65214, 2.0]]"
246,"San Joaquin Hills, Subsection 2","[[-117.74689, 33.65214, 2.0], [-117.736, 33.647, 2.0], [-117.674, 33.597, 2.0]]"
1053,"Oceanside alt1, Subsection 6","[[-117.79369, 33.42954, 1.0], [-117.81563, 33.47233, 1.0], [-117.81964, 33.50927, 1.0]]"
1600,"Oceanside alt1, Subsection 5","[[-117.75575, 33.35215, 1.0], [-117.78434, 33.41131, 1.0], [-117.79369, 33.42954, 1.0]]"
489,"Channel Islands Western Deep Ramp, Subsection 4","[[-119.59932, 34.16175, 4.8], [-119.58494, 34.15842, 4.8], [-119.54209, 34.13241, 4.8], [-119.50152, 34.11739, 4.8]]"
2005,"Channel Islands Western Deep Ramp, Subsection 5","[[-119.50152, 34.11739, 4.8], [-119.45488, 34.1001, 4.8], [-119.40656, 34.06878, 4.8]]"
873,"Goose Lake 2011 CFM, Subsection 12","[[-120.21018, 41.79479, 0.0], [-120.17294, 41.76143, 0.0]]"
1773,"Surprise Valley 2011 CFM, Subsection 13","[[-120.18005, 41.76261, 0.0], [-120.17803, 41.76672, 0.0], [-120.1732, 41.81103, 0.0]]"
2152,"Surprise Valley 2011 CFM, Subsection 12","[[-120.20258, 41.71675, 0.0], [-120.18005, 41.76261, 0.0]]"
2483,"San Pedro Basin, Subsection 0","[[-118.33452, 33.47176, 0.8], [-118.38388, 33.50254, 0.8]]"
245,"San Pedro Basin, Subsection 1","[[-118.38388, 33.50254, 0.8], [-118.384, 33.50261, 0.8], [-118.42578, 33.54025, 0.8]]"
1259,"San Pedro Basin, Subsection 2","[[-118.42578, 33.54025, 0.8], [-118.46743, 33.57773, 0.8], [-118.46759, 33.57803, 0.8]]"
104,"San Pedro Basin, Subsection 3","[[-118.46759, 33.57803, 0.8], [-118.49416, 33.62443, 0.8]]"
1337,"San Pedro Basin, Subsection 4","[[-118.49416, 33.62443, 0.8], [-118.50313, 33.6401, 0.8], [-118.52773, 33.6673, 0.8]]"
2602,"San Pedro Basin, Subsection 5","[[-118.52773, 33.6673, 0.8], [-118.56489, 33.70836, 0.8]]"
1271,"San Pedro Basin, Subsection 6","[[-118.56489, 33.70836, 0.8], [-118.58418, 33.72966, 0.8], [-118.60231, 33.74928, 0.8]]"
2406,"San Pedro Basin, Subsection 7","[[-118.60231, 33.74928, 0.8], [-118.64001, 33.79003, 0.8]]"
1827,"San Pedro Basin, Subsection 8","[[-118.64001, 33.79003, 0.8], [-118.65695, 33.80832, 0.8], [-118.67719, 33.83111, 0.8]]"
2068,"San Pedro Basin, Subsection 9","[[-118.67719, 33.83111, 0.8], [-118.69918, 33.85585, 0.8], [-118.70868, 33.87494, 0.8]]"
886,"San Pedro Basin, Subsection 10","[[-118.70868, 33.87494, 0.8], [-118.72233, 33.90237, 0.8], [-118.7446, 33.91379, 0.8]]"
1638,"San Pedro Basin, Subsection 11","[[-118.7446, 33.91379, 0.8], [-118.79732, 33.94079, 0.8]]"
1729,"Owl Lake, Subsection 1","[[-116.83013, 35.6307, 0.0], [-116.78299, 35.65499, 0.0]]"
2547,"Owl Lake, Subsection 0","[[-116.87723, 35.60639, 0.0], [-116.83013, 35.6307, 0.0]]"
1214,"Earthquake Valley (No  Extension), Subsection 2","[[-116.71831, 33.27839, 0.0], [-116.697, 33.2652, 0.0], [-116.669, 33.2371, 0.0], [-116.65386, 33.22802, 0.0]]"
704,"Earthquake Valley (No  Extension), Subsection 3","[[-116.65386, 33.22802, 0.0], [-116.612, 33.2029, 0.0], [-116.58593, 33.18055, 0.0]]"
792,"Earthquake Valley, Subsection 0","[[-116.58593, 33.18055, 0.0], [-116.565, 33.1626, 0.0], [-116.53155, 33.13998, 0.0]]"
1622,"Earthquake Valley, Subsection 1","[[-116.53155, 33.13998, 0.0], [-116.527, 33.1369, 0.0], [-116.497, 33.1106, 0.0], [-116.47624, 33.10109, 0.0]]"
815,"Owl Lake, Subsection 2","[[-116.78299, 35.65499, 0.0], [-116.73583, 35.67926, 0.0]]"
1412,"Owl Lake, Subsection 3","[[-116.73583, 35.67926, 0.0], [-116.68864, 35.70351, 0.0]]"
802,"Quien Sabe 2011 CFM, Subsection 0","[[-121.37575, 36.93768, 0.0], [-121.34218, 36.90104, 0.0]]"
691,"Quien Sabe 2011 CFM, Subsection 1","[[-121.34218, 36.90104, 0.0], [-121.33534, 36.89357, 0.0], [-121.30692, 36.86544, 0.0]]"
2071,"Blackwater, Subsection 0","[[-116.99329, 35.00138, 0.0], [-117.03917, 35.03699, 0.0]]"
118,"Blackwater, Subsection 1","[[-117.03917, 35.03699, 0.0], [-117.08509, 35.07258, 0.0]]"
971,"Blackwater, Subsection 2","[[-117.08509, 35.07258, 0.0], [-117.128, 35.1058, 0.0], [-117.1301, 35.10877, 0.0]]"
2081,"Blackwater, Subsection 3","[[-117.1301, 35.10877, 0.0], [-117.16176, 35.15359, 0.0]]"
144,"Blackwater, Subsection 4","[[-117.16176, 35.15359, 0.0], [-117.19346, 35.1984, 0.0]]"
2072,"Blackwater, Subsection 5","[[-117.19346, 35.1984, 0.0], [-117.214, 35.2274, 0.0], [-117.22523, 35.24319, 0.0]]"
1981,"Blackwater, Subsection 6","[[-117.22523, 35.24319, 0.0], [-117.2571, 35.28794, 0.0]]"
254,"Blackwater, Subsection 7","[[-117.2571, 35.28794, 0.0], [-117.289, 35.33268, 0.0]]"
394,"Blackwater, Subsection 8","[[-117.289, 35.33268, 0.0], [-117.313, 35.3663, 0.0], [-117.32404, 35.37549, 0.0]]"
672,"Blackwater, Subsection 9","[[-117.32404, 35.37549, 0.0], [-117.3685, 35.41245, 0.0]]"
690,"Blackwater, Subsection 10","[[-117.3685, 35.41245, 0.0], [-117.413, 35.4494, 0.0]]"
1478,"Santa Ynez River, Subsection 9","[[-120.09079, 34.58045, 0.0], [-120.0249, 34.5817, 0.0], [-120.02454, 34.58161, 0.0]]"
260,"Santa Ynez River, Subsection 10","[[-120.02454, 34.58161, 0.0], [-119.96096, 34.56622, 0.0]]"
1398,"Santa Ynez River, Subsection 11","[[-119.96096, 34.56622, 0.0], [-119.8974, 34.5508, 0.0]]"
274,"West Napa 2011 CFM, Subsection 0","[[-122.48252, 38.50695, 0.0], [-122.44614, 38.45864, 0.0]]"
493,"Peralta Hills, Subsection 1","[[-117.81449, 33.82501, 0.3], [-117.81728, 33.82453, 0.3], [-117.88581, 33.84352, 0.3]]"
1497,"Peralta Hills, Subsection 0","[[-117.74095, 33.83765, 0.3], [-117.81449, 33.82501, 0.3]]"
1428,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 6","[[-116.20301, 34.41984, 0.0], [-116.24709, 34.46539, 0.0]]"
1443,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 7","[[-116.24709, 34.46539, 0.0], [-116.25195, 34.47041, 0.0], [-116.25713, 34.47948, 0.0], [-116.25713, 34.49116, 0.0], [-116.28136, 34.51376, 0.0]]"
1607,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 8","[[-116.28136, 34.51376, 0.0], [-116.32822, 34.55743, 0.0]]"
1995,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 9","[[-116.32822, 34.55743, 0.0], [-116.33364, 34.56248, 0.0], [-116.36135, 34.6087, 0.0]]"
1460,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 10","[[-116.36135, 34.6087, 0.0], [-116.37643, 34.63381, 0.0], [-116.38969, 34.66205, 0.0]]"
1993,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 11","[[-116.38969, 34.66205, 0.0], [-116.40627, 34.69735, 0.0], [-116.41806, 34.71535, 0.0]]"
786,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 12","[[-116.41806, 34.71535, 0.0], [-116.45169, 34.76666, 0.0]]"
1994,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 13","[[-116.45169, 34.76666, 0.0], [-116.48537, 34.81796, 0.0]]"
1496,"Johnson Valley (No) 2011 rev, Subsection 2","[[-116.44999, 34.29768, 0.0], [-116.4539, 34.30817, 0.0], [-116.4582, 34.3132, 0.0], [-116.48162, 34.34338, 0.0], [-116.49077, 34.35495, 0.0]]"
424,"Johnson Valley (No) 2011 rev, Subsection 1","[[-116.43884, 34.23204, 0.0], [-116.441, 34.2736, 0.0], [-116.44999, 34.29768, 0.0]]"
1599,"Johnson Valley (No) 2011 rev, Subsection 0","[[-116.421, 34.1682, 0.0], [-116.437, 34.1967, 0.0], [-116.43884, 34.23204, 0.0]]"
2270,"San Luis Range 2011 CFM, Subsection 4","[[-120.33523, 34.929, 0.0], [-120.3696, 34.95465, 0.0], [-120.39566, 34.97022, 0.0]]"
425,"San Luis Range 2011 CFM, Subsection 5","[[-120.39566, 34.97022, 0.0], [-120.44137, 34.99749, 0.0], [-120.45519, 35.01175, 0.0]]"
236,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0","[[-123.82235, 40.76243, 0.0], [-123.82343, 40.85097, 0.0], [-123.82692, 40.86037, 0.0]]"
2584,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1","[[-123.82692, 40.86037, 0.0], [-123.854, 40.93321, 0.0], [-123.87519, 40.94924, 0.0]]"
2356,"Superstition Hills, Subsection 4","[[-115.6846, 32.91604, 0.0], [-115.664, 32.8999, 0.0], [-115.64315, 32.87479, 0.0]]"
1406,"Superstition Hills, Subsection 5","[[-115.64315, 32.87479, 0.0], [-115.60621, 32.83026, 0.0]]"
1564,"Fish Slough 2011 CFM, Subsection 3","[[-118.38683, 37.38583, 0.0], [-118.37722, 37.36264, 0.0], [-118.39971, 37.3248, 0.0]]"
1146,"Fish Slough 2011 CFM, Subsection 2","[[-118.4012, 37.44963, 0.0], [-118.40469, 37.42886, 0.0], [-118.38683, 37.38583, 0.0]]"
1129,"White Mountains, Subsection 17","[[-118.37087, 37.91658, 0.0], [-118.34589, 37.94297, 0.0], [-118.33755, 37.96437, 0.0]]"
361,"Death Valley (Fish Lake Valley), Subsection 11","[[-118.1662, 37.77487, 0.0], [-118.19231, 37.82865, 0.0]]"
1711,"Monterey Bay-Tularcitos, Subsection 8","[[-121.92173, 36.67372, 0.0], [-121.95527, 36.72664, 0.0]]"
1118,"Monterey Bay-Tularcitos, Subsection 7","[[-121.88823, 36.62078, 0.0], [-121.92173, 36.67372, 0.0]]"
1657,"Monterey Bay-Tularcitos, Subsection 6","[[-121.84954, 36.57073, 0.0], [-121.86559, 36.58495, 0.0], [-121.88823, 36.62078, 0.0]]"
1311,"Monterey Bay-Tularcitos, Subsection 5","[[-121.79993, 36.52672, 0.0], [-121.84954, 36.57073, 0.0]]"
559,"Monterey Bay-Tularcitos, Subsection 4","[[-121.75038, 36.4827, 0.0], [-121.79993, 36.52672, 0.0]]"
858,"Monterey Bay-Tularcitos, Subsection 3","[[-121.6883, 36.45267, 0.0], [-121.73531, 36.46929, 0.0], [-121.75038, 36.4827, 0.0]]"
1233,"Pinto Mtn, Subsection 7","[[-116.16666, 34.14357, 0.0], [-116.08468, 34.13825, 0.0]]"
627,"Pinto Mtn, Subsection 8","[[-116.08468, 34.13825, 0.0], [-116.08173, 34.13806, 0.0], [-116.05362, 34.13046, 0.0], [-116.01115, 34.12571, 0.0], [-116.00482, 34.12358, 0.0]]"
934,"Pinto Mtn, Subsection 9","[[-116.00482, 34.12358, 0.0], [-115.95894, 34.10814, 0.0], [-115.94344, 34.10624, 0.0], [-115.92665, 34.10404, 0.0]]"
639,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 0","[[-115.98907, 34.12149, 0.0], [-116.02888, 34.15398, 0.0], [-116.03554, 34.16465, 0.0]]"
1742,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 1","[[-116.03554, 34.16465, 0.0], [-116.06131, 34.20586, 0.0], [-116.06871, 34.21605, 0.0]]"
734,"Laguna Salada, Subsection 0","[[-115.099, 32.1608, 0.0], [-115.16268, 32.18641, 0.0]]"
1137,"Laguna Salada, Subsection 1","[[-115.16268, 32.18641, 0.0], [-115.2, 32.2014, 0.0], [-115.22557, 32.21337, 0.0]]"
797,"Laguna Salada, Subsection 2","[[-115.22557, 32.21337, 0.0], [-115.244, 32.222, 0.0], [-115.28675, 32.24308, 0.0]]"
1512,"Laguna Salada, Subsection 3","[[-115.28675, 32.24308, 0.0], [-115.287, 32.2432, 0.0], [-115.327, 32.263, 0.0], [-115.34915, 32.27068, 0.0]]"
2348,"Laguna Salada, Subsection 4","[[-115.34915, 32.27068, 0.0], [-115.4, 32.2883, 0.0], [-115.41132, 32.29742, 0.0]]"
2393,"Laguna Salada, Subsection 5","[[-115.41132, 32.29742, 0.0], [-115.46246, 32.33857, 0.0]]"
2537,"Laguna Salada, Subsection 6","[[-115.46246, 32.33857, 0.0], [-115.51366, 32.3797, 0.0]]"
1073,"Laguna Salada, Subsection 7","[[-115.51366, 32.3797, 0.0], [-115.5649, 32.42081, 0.0]]"
831,"Laguna Salada, Subsection 8","[[-115.5649, 32.42081, 0.0], [-115.61618, 32.4619, 0.0]]"
1654,"Laguna Salada, Subsection 9","[[-115.61618, 32.4619, 0.0], [-115.66751, 32.50297, 0.0]]"
1121,"Laguna Salada, Subsection 10","[[-115.66751, 32.50297, 0.0], [-115.71889, 32.54402, 0.0]]"
949,"Laguna Salada, Subsection 11","[[-115.71889, 32.54402, 0.0], [-115.72, 32.5449, 0.0], [-115.77852, 32.57617, 0.0]]"
461,"Laguna Salada, Subsection 12","[[-115.77852, 32.57617, 0.0], [-115.808, 32.5919, 0.0], [-115.82077, 32.6202, 0.0]]"
1110,"Laguna Salada, Subsection 13","[[-115.82077, 32.6202, 0.0], [-115.84, 32.6628, 0.0], [-115.84821, 32.67509, 0.0]]"
467,"Laguna Salada, Subsection 14","[[-115.84821, 32.67509, 0.0], [-115.883, 32.7271, 0.0]]"
1236,"Hosgri (Extension), Subsection 2","[[-120.68787, 34.66897, 0.0], [-120.69051, 34.7011, 0.0]]"
731,"Imperial, Subsection 2","[[-115.23604, 32.54445, 0.0], [-115.2696, 32.58166, 0.0]]"
2567,"San Luis Range - Oceano 2011 CFM, Subsection 2","[[-120.60078, 35.07959, 0.0], [-120.60988, 35.08534, 0.0], [-120.65927, 35.12061, 0.0]]"
840,"Paradise, Subsection 3","[[-116.82075, 35.08296, 0.0], [-116.84051, 35.13539, 0.0]]"
2498,"Paradise, Subsection 4","[[-116.84051, 35.13539, 0.0], [-116.8603, 35.18782, 0.0]]"
1250,"Monterey Bay-Tularcitos, Subsection 9","[[-121.95527, 36.72664, 0.0], [-121.98886, 36.77956, 0.0]]"
1263,"Monterey Bay-Tularcitos, Subsection 10","[[-121.98886, 36.77956, 0.0], [-122.01049, 36.8136, 0.0], [-122.02737, 36.82991, 0.0]]"
1746,"Monterey Bay-Tularcitos, Subsection 11","[[-122.02737, 36.82991, 0.0], [-122.07474, 36.8756, 0.0]]"
1087,"Monterey Bay-Tularcitos, Subsection 12","[[-122.07474, 36.8756, 0.0], [-122.12216, 36.92128, 0.0]]"
684,"Helendale-So Lockhart, Subsection 12","[[-117.36086, 34.83388, 0.0], [-117.39542, 34.88333, 0.0]]"
2564,"Helendale-So Lockhart, Subsection 11","[[-117.32565, 34.78487, 0.0], [-117.328, 34.7868, 0.0], [-117.36086, 34.83388, 0.0]]"
590,"Helendale-So Lockhart, Subsection 10","[[-117.27661, 34.74454, 0.0], [-117.32565, 34.78487, 0.0]]"
1544,"Helendale-So Lockhart, Subsection 9","[[-117.22761, 34.7042, 0.0], [-117.27661, 34.74454, 0.0]]"
1230,"Helendale-So Lockhart, Subsection 8","[[-117.17867, 34.66384, 0.0], [-117.22761, 34.7042, 0.0]]"
2496,"Helendale-So Lockhart, Subsection 7","[[-117.12977, 34.62345, 0.0], [-117.17867, 34.66384, 0.0]]"
1966,"Helendale-So Lockhart, Subsection 6","[[-117.08918, 34.57802, 0.0], [-117.106, 34.6038, 0.0], [-117.12977, 34.62345, 0.0]]"
2208,"Helendale-So Lockhart, Subsection 5","[[-117.05271, 34.53008, 0.0], [-117.064, 34.5394, 0.0], [-117.08918, 34.57802, 0.0]]"
127,"Helendale-So Lockhart, Subsection 4","[[-117.00386, 34.48972, 0.0], [-117.05271, 34.53008, 0.0]]"
2105,"Helendale-So Lockhart, Subsection 3","[[-116.95506, 34.44934, 0.0], [-117.00386, 34.48972, 0.0]]"
701,"Helendale-So Lockhart, Subsection 2","[[-116.90422, 34.41076, 0.0], [-116.945, 34.441, 0.0], [-116.95506, 34.44934, 0.0]]"
1180,"Helendale-So Lockhart, Subsection 1","[[-116.85387, 34.37191, 0.0], [-116.857, 34.3757, 0.0], [-116.90422, 34.41076, 0.0]]"
1670,"Helendale-So Lockhart, Subsection 0","[[-116.815, 34.3248, 0.0], [-116.85387, 34.37191, 0.0]]"
820,"North Frontal  (East), Subsection 0","[[-116.8033, 34.36839, 0.0], [-116.76074, 34.33389, 0.0], [-116.71876, 34.34164, 0.0], [-116.71866, 34.34162, 0.0]]"
2490,"North Frontal  (East), Subsection 1","[[-116.71866, 34.34162, 0.0], [-116.66958, 34.33162, 0.0], [-116.64316, 34.34042, 0.0], [-116.62204, 34.33338, 0.0], [-116.62118, 34.33307, 0.0]]"
2351,"Santa Cruz Catalina Ridge alt1, Subsection 11","[[-119.03678, 33.67406, 0.0], [-119.04837, 33.68382, 0.0], [-119.08061, 33.70632, 0.0]]"
2181,"Santa Cruz Catalina Ridge alt1, Subsection 12","[[-119.08061, 33.70632, 0.0], [-119.09158, 33.71398, 0.0], [-119.12416, 33.73892, 0.0]]"
2478,"Santa Cruz Catalina Ridge alt1, Subsection 13","[[-119.12416, 33.73892, 0.0], [-119.13301, 33.74569, 0.0], [-119.17021, 33.76901, 0.0]]"
2421,"San Pedro Escarpment, Subsection 1","[[-118.59055, 33.79516, 1.0], [-118.60331, 33.79964, 1.0], [-118.66368, 33.84934, 1.0], [-118.68807, 33.88057, 1.0]]"
1954,"San Pedro Escarpment, Subsection 0","[[-118.46721, 33.7364, 1.0], [-118.51419, 33.7683, 1.0], [-118.59055, 33.79516, 1.0]]"
1831,"Imperial, Subsection 1","[[-115.2025, 32.50723, 0.0], [-115.23604, 32.54445, 0.0]]"
1147,"Imperial, Subsection 0","[[-115.169, 32.47, 0.0], [-115.2025, 32.50723, 0.0]]"
81,"Trinidad (alt1), Subsection 1","[[-123.93022, 40.86287, 0.0], [-123.99941, 40.93652, 0.0], [-124.00467, 40.94472, 0.0]]"
2265,"Trinidad (alt1), Subsection 2","[[-124.00467, 40.94472, 0.0], [-124.02867, 40.98205, 0.0], [-124.08484, 41.02154, 0.0]]"
487,"Trinidad (alt1), Subsection 3","[[-124.08484, 41.02154, 0.0], [-124.11172, 41.04041, 0.0], [-124.1669, 41.09886, 0.0]]"
997,"Trinidad (alt1), Subsection 4","[[-124.1669, 41.09886, 0.0], [-124.24354, 41.17983, 0.0]]"
787,"Trinidad (alt1), Subsection 5","[[-124.24354, 41.17983, 0.0], [-124.25065, 41.18733, 0.0], [-124.31861, 41.24423, 0.0], [-124.3246, 41.2572, 0.0]]"
1096,"White Wolf, Subsection 3","[[-118.82036, 35.14074, 0.0], [-118.811, 35.1464, 0.0], [-118.779, 35.1776, 0.0], [-118.76703, 35.18634, 0.0]]"
1202,"White Wolf, Subsection 4","[[-118.76703, 35.18634, 0.0], [-118.735, 35.2097, 0.0], [-118.70329, 35.22103, 0.0]]"
1392,"White Wolf, Subsection 5","[[-118.70329, 35.22103, 0.0], [-118.672, 35.2322, 0.0], [-118.635, 35.25076, 0.0]]"
973,"White Wolf, Subsection 6","[[-118.635, 35.25076, 0.0], [-118.602, 35.2673, 0.0], [-118.57474, 35.28993, 0.0]]"
1649,"White Wolf, Subsection 7","[[-118.57474, 35.28993, 0.0], [-118.538, 35.3204, 0.0], [-118.52198, 35.33633, 0.0]]"
1000,"White Wolf, Subsection 8","[[-118.52198, 35.33633, 0.0], [-118.487, 35.3711, 0.0], [-118.47083, 35.38391, 0.0]]"
918,"Mad River (alt1), Subsection 1","[[-123.98391, 40.82764, 0.0], [-123.99632, 40.83718, 0.0], [-124.06682, 40.89715, 0.0]]"
504,"Mad River (alt1), Subsection 2","[[-124.06682, 40.89715, 0.0], [-124.06962, 40.89953, 0.0], [-124.1117, 40.93318, 0.0], [-124.14001, 40.97181, 0.0]]"
94,"Mad River (alt1), Subsection 3","[[-124.14001, 40.97181, 0.0], [-124.14874, 40.98371, 0.0], [-124.2332, 41.03211, 0.0]]"
2048,"So Sierra Nevada, Subsection 4","[[-117.97618, 35.58031, 0.0], [-117.909, 35.61, 0.0], [-117.90124, 35.62435, 0.0]]"
2059,"So Sierra Nevada, Subsection 5","[[-117.90124, 35.62435, 0.0], [-117.869, 35.6839, 0.0], [-117.87344, 35.69617, 0.0]]"
1712,"So Sierra Nevada, Subsection 6","[[-117.87344, 35.69617, 0.0], [-117.89598, 35.75828, 0.0], [-117.89716, 35.77134, 0.0]]"
1229,"So Sierra Nevada, Subsection 7","[[-117.89716, 35.77134, 0.0], [-117.90422, 35.84897, 0.0]]"
1521,"So Sierra Nevada, Subsection 8","[[-117.90422, 35.84897, 0.0], [-117.9113, 35.92661, 0.0]]"
736,"San Diego Trough north alt1, Subsection 30","[[-118.12267, 33.33113, 0.0], [-118.1235, 33.3321, 0.0], [-118.1392, 33.355, 0.0], [-118.14638, 33.36249, 0.0]]"
2108,"San Diego Trough north alt1, Subsection 31","[[-118.14638, 33.36249, 0.0], [-118.1529, 33.3693, 0.0], [-118.17683, 33.38956, 0.0]]"
604,"San Diego Trough north alt1, Subsection 32","[[-118.17683, 33.38956, 0.0], [-118.1855, 33.3969, 0.0], [-118.21154, 33.41268, 0.0]]"
2427,"Gravel Hills-Harper Lk, Subsection 4","[[-117.0919, 35.00184, 0.0], [-117.13705, 35.03371, 0.0]]"
198,"Puente Hills, Subsection 3","[[-118.14922, 33.95797, 5.0], [-118.22337, 34.00831, 5.0]]"
1967,"Puente Hills, Subsection 4","[[-118.22337, 34.00831, 5.0], [-118.29761, 34.05861, 5.0]]"
1152,"Great Valley 03 Mysterious Ridge, Subsection 4","[[-122.16269, 38.90358, 9.0], [-122.13404, 38.85023, 9.0]]"
2060,"Great Valley 03 Mysterious Ridge, Subsection 3","[[-122.19138, 38.95693, 9.0], [-122.16269, 38.90358, 9.0]]"
2149,"Great Valley 03 Mysterious Ridge, Subsection 2","[[-122.22011, 39.01028, 9.0], [-122.19138, 38.95693, 9.0]]"
805,"Great Valley 03 Mysterious Ridge, Subsection 1","[[-122.24889, 39.06361, 9.0], [-122.22011, 39.01028, 9.0]]"
871,"Great Valley 03 Mysterious Ridge, Subsection 0","[[-122.27771, 39.11694, 9.0], [-122.24889, 39.06361, 9.0]]"
332,"Great Valley 02, Subsection 4","[[-122.28993, 39.12842, 7.0], [-122.29219, 39.08907, 7.0]]"
1032,"Great Valley 02, Subsection 3","[[-122.28766, 39.16777, 7.0], [-122.28993, 39.12842, 7.0]]"
1069,"Great Valley 02, Subsection 2","[[-122.28539, 39.20711, 7.0], [-122.28766, 39.16777, 7.0]]"
1877,"Great Valley 02, Subsection 1","[[-122.28312, 39.24646, 7.0], [-122.28539, 39.20711, 7.0]]"
1927,"Great Valley 02, Subsection 0","[[-122.28084, 39.28581, 7.0], [-122.28312, 39.24646, 7.0]]"
1157,"Great Valley 01, Subsection 8","[[-122.28291, 39.32936, 7.0], [-122.28082, 39.28571, 7.0]]"
