SegmentID,SegmentName,SegmentTrace
2835,"Laguna Salada, Subsection 5","[[-115.41132, 32.29742, 0.0], [-115.46246, 32.33857, 0.0]]"
206,"Laguna Salada, Subsection 4","[[-115.34915, 32.27068, 0.0], [-115.4, 32.2883, 0.0], [-115.41132, 32.29742, 0.0]]"
1279,"Laguna Salada, Subsection 3","[[-115.28675, 32.24308, 0.0], [-115.287, 32.2432, 0.0], [-115.327, 32.263, 0.0], [-115.34915, 32.27068, 0.0]]"
890,"Laguna Salada, Subsection 2","[[-115.22557, 32.21337, 0.0], [-115.244, 32.222, 0.0], [-115.28675, 32.24308, 0.0]]"
237,"Laguna Salada, Subsection 1","[[-115.16268, 32.18641, 0.0], [-115.2, 32.2014, 0.0], [-115.22557, 32.21337, 0.0]]"
1092,"Laguna Salada, Subsection 0","[[-115.099, 32.1608, 0.0], [-115.16268, 32.18641, 0.0]]"
26,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 11","[[-122.86856, 38.63903, 0.0], [-122.91108, 38.68021, 0.0]]"
2885,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 12","[[-122.91108, 38.68021, 0.0], [-122.95365, 38.72137, 0.0]]"
1305,"Rinconada 2011 CFM, Subsection 19","[[-120.71208, 35.63524, 0.0], [-120.68953, 35.60187, 0.0]]"
2625,"Rinconada 2011 CFM, Subsection 20","[[-120.68953, 35.60187, 0.0], [-120.6697, 35.57253, 0.0], [-120.66725, 35.5684, 0.0]]"
715,"Rinconada 2011 CFM, Subsection 21","[[-120.66725, 35.5684, 0.0], [-120.64689, 35.53412, 0.0]]"
2376,"Rinconada 2011 CFM, Subsection 22","[[-120.64689, 35.53412, 0.0], [-120.63578, 35.51539, 0.0], [-120.63003, 35.49877, 0.0]]"
843,"Rinconada 2011 CFM, Subsection 23","[[-120.63003, 35.49877, 0.0], [-120.61787, 35.46358, 0.0], [-120.61709, 35.46221, 0.0]]"
2560,"Rinconada 2011 CFM, Subsection 24","[[-120.61709, 35.46221, 0.0], [-120.59734, 35.42771, 0.0]]"
975,"Rinconada 2011 CFM, Subsection 25","[[-120.59734, 35.42771, 0.0], [-120.58937, 35.41377, 0.0], [-120.57515, 35.39426, 0.0]]"
1396,"Rinconada 2011 CFM, Subsection 26","[[-120.57515, 35.39426, 0.0], [-120.5607, 35.37442, 0.0], [-120.54961, 35.36246, 0.0]]"
652,"Rinconada 2011 CFM, Subsection 27","[[-120.54961, 35.36246, 0.0], [-120.52145, 35.3321, 0.0]]"
2303,"Rinconada 2011 CFM, Subsection 28","[[-120.52145, 35.3321, 0.0], [-120.49332, 35.30173, 0.0]]"
110,"Rose Canyon, Subsection 8","[[-117.20741, 32.79249, 0.0], [-117.20996, 32.80108, 0.0], [-117.228, 32.8209, 0.0]]"
1022,"Oceanside alt2, Subsection 11","[[-117.75623, 33.35314, 1.0], [-117.78434, 33.41131, 1.0], [-117.79394, 33.43003, 1.0]]"
120,"Oceanside alt2, Subsection 12","[[-117.79394, 33.43003, 1.0], [-117.81563, 33.47233, 1.0], [-117.81964, 33.50927, 1.0]]"
2164,"San Diego Trough north alt2, Subsection 1","[[-117.43395, 32.43223, 0.0], [-117.45306, 32.4647, 0.0]]"
752,"Helendale-So Lockhart, Subsection 3","[[-116.95506, 34.44934, 0.0], [-117.00386, 34.48972, 0.0]]"
2676,"Helendale-So Lockhart, Subsection 4","[[-117.00386, 34.48972, 0.0], [-117.05271, 34.53008, 0.0]]"
1877,"Helendale-So Lockhart, Subsection 5","[[-117.05271, 34.53008, 0.0], [-117.064, 34.5394, 0.0], [-117.08918, 34.57802, 0.0]]"
1456,"Helendale-So Lockhart, Subsection 6","[[-117.08918, 34.57802, 0.0], [-117.106, 34.6038, 0.0], [-117.12977, 34.62345, 0.0]]"
1104,"Helendale-So Lockhart, Subsection 7","[[-117.12977, 34.62345, 0.0], [-117.17867, 34.66384, 0.0]]"
1194,"Helendale-So Lockhart, Subsection 8","[[-117.17867, 34.66384, 0.0], [-117.22761, 34.7042, 0.0]]"
846,"Helendale-So Lockhart, Subsection 9","[[-117.22761, 34.7042, 0.0], [-117.27661, 34.74454, 0.0]]"
823,"Helendale-So Lockhart, Subsection 10","[[-117.27661, 34.74454, 0.0], [-117.32565, 34.78487, 0.0]]"
1979,"Helendale-So Lockhart, Subsection 11","[[-117.32565, 34.78487, 0.0], [-117.328, 34.7868, 0.0], [-117.36086, 34.83388, 0.0]]"
393,"Helendale-So Lockhart, Subsection 12","[[-117.36086, 34.83388, 0.0], [-117.39542, 34.88333, 0.0]]"
1139,"Helendale-So Lockhart, Subsection 13","[[-117.39542, 34.88333, 0.0], [-117.418, 34.9156, 0.0], [-117.42894, 34.93325, 0.0]]"
375,"Helendale-So Lockhart, Subsection 14","[[-117.42894, 34.93325, 0.0], [-117.46048, 34.98405, 0.0]]"
2374,"Helendale-So Lockhart, Subsection 15","[[-117.46048, 34.98405, 0.0], [-117.49205, 35.03485, 0.0]]"
2239,"Oceanside alt2, Subsection 1","[[-117.41211, 32.63077, 1.0], [-117.4148, 32.63623, 1.0], [-117.48681, 32.684, 1.0]]"
1199,"Oceanside alt2, Subsection 0","[[-117.37438, 32.554, 1.0], [-117.41211, 32.63077, 1.0]]"
1005,"Elysian Park (Upper), Subsection 0","[[-118.09977, 34.06834, 3.0], [-118.13036, 34.06122, 3.0], [-118.17147, 34.06369, 3.0]]"
829,"Hosgri (Extension), Subsection 1","[[-120.68697, 34.63677, 0.0], [-120.68738, 34.66301, 0.0], [-120.68787, 34.66897, 0.0]]"
95,"Hosgri (Extension), Subsection 0","[[-120.68647, 34.60456, 0.0], [-120.68697, 34.63677, 0.0]]"
154,"Fish Slough 2011 CFM, Subsection 0","[[-118.39229, 37.58187, 0.0], [-118.39524, 37.51565, 0.0]]"
1452,"White Mountains, Subsection 10","[[-118.34279, 37.55379, 0.0], [-118.34866, 37.57551, 0.0], [-118.35517, 37.60821, 0.0]]"
643,"White Mountains, Subsection 11","[[-118.35517, 37.60821, 0.0], [-118.36606, 37.66285, 0.0]]"
1300,"White Mountains, Subsection 12","[[-118.36606, 37.66285, 0.0], [-118.36718, 37.66848, 0.0], [-118.37331, 37.71787, 0.0]]"
1775,"White Mountains, Subsection 13","[[-118.37331, 37.71787, 0.0], [-118.37551, 37.73563, 0.0], [-118.39948, 37.76796, 0.0]]"
1402,"White Mountains, Subsection 14","[[-118.39948, 37.76796, 0.0], [-118.41131, 37.78391, 0.0], [-118.42448, 37.81924, 0.0]]"
2582,"White Mountains, Subsection 15","[[-118.42448, 37.81924, 0.0], [-118.42905, 37.83149, 0.0], [-118.41348, 37.86992, 0.0], [-118.41187, 37.87171, 0.0]]"
443,"White Mountains, Subsection 16","[[-118.41187, 37.87171, 0.0], [-118.3857, 37.90091, 0.0], [-118.37087, 37.91658, 0.0]]"
1113,"White Mountains, Subsection 17","[[-118.37087, 37.91658, 0.0], [-118.34589, 37.94297, 0.0], [-118.33755, 37.96437, 0.0]]"
2565,"Superstition Hills, Subsection 4","[[-115.6846, 32.91604, 0.0], [-115.664, 32.8999, 0.0], [-115.64315, 32.87479, 0.0]]"
186,"Superstition Hills, Subsection 5","[[-115.64315, 32.87479, 0.0], [-115.60621, 32.83026, 0.0]]"
2778,"Great Valley 01, Subsection 4","[[-122.29128, 39.50395, 7.0], [-122.28918, 39.46031, 7.0]]"
1541,"Great Valley 01, Subsection 3","[[-122.29338, 39.5476, 7.0], [-122.29128, 39.50395, 7.0]]"
2704,"Los Medanos - Roe Island, Subsection 0","[[-121.923, 37.976, 0.0], [-121.98444, 37.99988, 0.0], [-122.01151, 38.03393, 0.0]]"
2516,"Los Medanos - Roe Island, Subsection 1","[[-122.01151, 38.03393, 0.0], [-122.03621, 38.06498, 0.0], [-122.10265, 38.08894, 0.0]]"
971,"Rinconada 2011 CFM, Subsection 10","[[-120.97719, 35.90003, 0.0], [-120.967, 35.88708, 0.0], [-120.95117, 35.86833, 0.0]]"
48,"Rinconada 2011 CFM, Subsection 11","[[-120.95117, 35.86833, 0.0], [-120.92466, 35.83691, 0.0]]"
1247,"Rinconada 2011 CFM, Subsection 12","[[-120.92466, 35.83691, 0.0], [-120.90353, 35.81184, 0.0], [-120.89764, 35.80579, 0.0]]"
1572,"Rinconada 2011 CFM, Subsection 13","[[-120.89764, 35.80579, 0.0], [-120.86858, 35.7759, 0.0]]"
904,"Rinconada 2011 CFM, Subsection 14","[[-120.86858, 35.7759, 0.0], [-120.83953, 35.74601, 0.0]]"
2368,"Rinconada 2011 CFM, Subsection 15","[[-120.83953, 35.74601, 0.0], [-120.82137, 35.7273, 0.0], [-120.80967, 35.71668, 0.0]]"
1385,"Rinconada 2011 CFM, Subsection 16","[[-120.80967, 35.71668, 0.0], [-120.77841, 35.6883, 0.0]]"
2667,"Rinconada 2011 CFM, Subsection 17","[[-120.77841, 35.6883, 0.0], [-120.77665, 35.6867, 0.0], [-120.74369, 35.66276, 0.0]]"
2278,"Rinconada 2011 CFM, Subsection 18","[[-120.74369, 35.66276, 0.0], [-120.71813, 35.64417, 0.0], [-120.71208, 35.63524, 0.0]]"
740,"Little Lake, Subsection 2","[[-117.72173, 35.70002, 0.0], [-117.75892, 35.74744, 0.0]]"
996,"Little Lake, Subsection 3","[[-117.75892, 35.74744, 0.0], [-117.79616, 35.79484, 0.0]]"
1010,"Little Lake, Subsection 4","[[-117.79616, 35.79484, 0.0], [-117.80907, 35.81126, 0.0], [-117.83321, 35.84234, 0.0]]"
2385,"Little Lake, Subsection 5","[[-117.83321, 35.84234, 0.0], [-117.87019, 35.8899, 0.0]]"
2300,"Rinconada 2011 CFM, Subsection 0","[[-121.24901, 36.20935, 0.0], [-121.2188, 36.18011, 0.0]]"
883,"Rinconada 2011 CFM, Subsection 1","[[-121.2188, 36.18011, 0.0], [-121.18861, 36.15087, 0.0]]"
1473,"Rinconada 2011 CFM, Subsection 2","[[-121.18861, 36.15087, 0.0], [-121.16389, 36.12691, 0.0], [-121.15907, 36.12124, 0.0]]"
1071,"Rinconada 2011 CFM, Subsection 3","[[-121.15907, 36.12124, 0.0], [-121.13241, 36.08985, 0.0]]"
1148,"Rinconada 2011 CFM, Subsection 4","[[-121.13241, 36.08985, 0.0], [-121.13214, 36.08953, 0.0], [-121.10227, 36.06059, 0.0]]"
1318,"Rinconada 2011 CFM, Subsection 5","[[-121.10227, 36.06059, 0.0], [-121.07212, 36.03135, 0.0]]"
594,"Rinconada 2011 CFM, Subsection 6","[[-121.07212, 36.03135, 0.0], [-121.06828, 36.02763, 0.0], [-121.04829, 35.99861, 0.0]]"
2749,"Rinconada 2011 CFM, Subsection 7","[[-121.04829, 35.99861, 0.0], [-121.0254, 35.96535, 0.0]]"
1257,"Rinconada 2011 CFM, Subsection 8","[[-121.0254, 35.96535, 0.0], [-121.00323, 35.9331, 0.0], [-121.00246, 35.93212, 0.0]]"
2515,"Rinconada 2011 CFM, Subsection 9","[[-121.00246, 35.93212, 0.0], [-120.97719, 35.90003, 0.0]]"
100,"Holser alt 1, Subsection 2","[[-118.59091, 34.43167, 0.0], [-118.51295, 34.40599, 0.0]]"
1875,"North Channel, Subsection 11","[[-119.84457, 34.34293, 1.1], [-119.88322, 34.34937, 1.1]]"
2243,"Peralta Hills, Subsection 1","[[-117.81449, 33.82501, 0.3], [-117.81728, 33.82453, 0.3], [-117.88581, 33.84352, 0.3]]"
525,"Peralta Hills, Subsection 0","[[-117.74095, 33.83765, 0.3], [-117.81449, 33.82501, 0.3]]"
2106,"Elsinore (Julian), Subsection 5","[[-116.74547, 33.21864, 0.0], [-116.791, 33.2465, 0.0], [-116.82733, 33.26878, 0.0]]"
242,"Elsinore (Julian), Subsection 4","[[-116.67121, 33.16108, 0.0], [-116.69025, 33.17807, 0.0], [-116.72922, 33.20868, 0.0], [-116.74547, 33.21864, 0.0]]"
2777,"Elsinore (Julian), Subsection 3","[[-116.59821, 33.1025, 0.0], [-116.628, 33.1225, 0.0], [-116.67121, 33.16108, 0.0]]"
2870,"Elsinore (Julian), Subsection 2","[[-116.51922, 33.04938, 0.0], [-116.59821, 33.1025, 0.0]]"
1089,"Elsinore (Julian), Subsection 1","[[-116.43787, 32.99901, 0.0], [-116.46023, 33.01088, 0.0], [-116.51916, 33.04934, 0.0], [-116.51922, 33.04938, 0.0]]"
2683,"Elsinore (Julian), Subsection 0","[[-116.35568, 32.94965, 0.0], [-116.40701, 32.98262, 0.0], [-116.43787, 32.99901, 0.0]]"
2053,"Elsinore (Coyote Mountains), Subsection 5","[[-116.28051, 32.9406, 0.0], [-116.33667, 32.97477, 0.0]]"
1344,"Elsinore (Coyote Mountains), Subsection 4","[[-116.23631, 32.89663, 0.0], [-116.26444, 32.93081, 0.0], [-116.28051, 32.9406, 0.0]]"
196,"Elsinore (Coyote Mountains), Subsection 3","[[-116.19224, 32.85176, 0.0], [-116.23022, 32.88921, 0.0], [-116.23631, 32.89663, 0.0]]"
771,"Elsinore (Coyote Mountains), Subsection 2","[[-116.13336, 32.82454, 0.0], [-116.178, 32.8377, 0.0], [-116.19224, 32.85176, 0.0]]"
816,"Elsinore (Coyote Mountains), Subsection 1","[[-116.06907, 32.80302, 0.0], [-116.099, 32.8144, 0.0], [-116.13336, 32.82454, 0.0]]"
384,"Little Lake, Subsection 6","[[-117.87019, 35.8899, 0.0], [-117.88341, 35.90688, 0.0], [-117.91253, 35.93426, 0.0]]"
1583,"Oak Ridge (Offshore), Subsection 5","[[-119.33873, 34.23465, 0.0], [-119.273, 34.2515, 0.0]]"
124,"Oak Ridge (Offshore), Subsection 4","[[-119.40693, 34.23309, 0.0], [-119.351, 34.2315, 0.0], [-119.33873, 34.23465, 0.0]]"
2763,"Oak Ridge (Offshore), Subsection 3","[[-119.47449, 34.24231, 0.0], [-119.432, 34.2338, 0.0], [-119.40693, 34.23309, 0.0]]"
970,"Oak Ridge (Offshore), Subsection 2","[[-119.54186, 34.25365, 0.0], [-119.515, 34.2504, 0.0], [-119.47449, 34.24231, 0.0]]"
2254,"Oak Ridge (Offshore), Subsection 1","[[-119.60996, 34.2609, 0.0], [-119.606, 34.2614, 0.0], [-119.54186, 34.25365, 0.0]]"
151,"Oak Ridge (Offshore), Subsection 0","[[-119.678, 34.2523, 0.0], [-119.60996, 34.2609, 0.0]]"
1159,"San Luis Range - Pecho 2011 CFM, Subsection 4","[[-120.84625, 35.16419, 0.0], [-120.89162, 35.19147, 0.0]]"
354,"San Luis Range - Pecho 2011 CFM, Subsection 3","[[-120.80063, 35.13723, 0.0], [-120.80622, 35.14009, 0.0], [-120.84625, 35.16419, 0.0]]"
1640,"San Luis Range - Pecho 2011 CFM, Subsection 2","[[-120.7529, 35.11282, 0.0], [-120.80063, 35.13723, 0.0]]"
1190,"San Luis Range - Pecho 2011 CFM, Subsection 1","[[-120.71754, 35.0785, 0.0], [-120.73651, 35.10442, 0.0], [-120.7529, 35.11282, 0.0]]"
1377,"Newport-Inglewood alt 2, Subsection 5","[[-118.20422, 33.8336, 0.0], [-118.21571, 33.85026, 0.0], [-118.24791, 33.87152, 0.0], [-118.2561, 33.8818, 0.0]]"
2641,"Newport-Inglewood alt 2, Subsection 4","[[-118.14796, 33.78857, 0.0], [-118.19512, 33.82041, 0.0], [-118.20422, 33.8336, 0.0]]"
294,"Newport-Inglewood alt 2, Subsection 3","[[-118.08751, 33.74639, 0.0], [-118.09271, 33.75121, 0.0], [-118.14796, 33.78857, 0.0]]"
2022,"Newport-Inglewood alt 2, Subsection 2","[[-118.03481, 33.69745, 0.0], [-118.08751, 33.74639, 0.0]]"
1489,"Garlock (East), Subsection 5","[[-116.56672, 35.59219, 0.0], [-116.50441, 35.58859, 0.0]]"
1746,"Garlock (East), Subsection 4","[[-116.62912, 35.59414, 0.0], [-116.59081, 35.59358, 0.0], [-116.56672, 35.59219, 0.0]]"
2168,"Garlock (East), Subsection 3","[[-116.69158, 35.59502, 0.0], [-116.62912, 35.59414, 0.0]]"
309,"Kern Canyon (North Kern) 2011, Subsection 2","[[-118.41302, 36.32462, 0.0], [-118.41474, 36.3915, 0.0]]"
615,"Richfield, Subsection 0","[[-117.80034, 33.87146, 2.5], [-117.83388, 33.86799, 2.5]]"
1420,"Richfield, Subsection 1","[[-117.83388, 33.86799, 2.5], [-117.86742, 33.86451, 2.5]]"
1336,"Puente Hills (Coyote Hills), Subsection 0","[[-117.86731, 33.89773, 2.8], [-117.92065, 33.87145, 2.8], [-117.95267, 33.87328, 2.8]]"
2334,"Puente Hills (Coyote Hills), Subsection 1","[[-117.95267, 33.87328, 2.8], [-117.96642, 33.87406, 2.8], [-118.04352, 33.8928, 2.8]]"
2525,"North Salt Lake, Subsection 0","[[-118.31723, 34.09253, 0.5], [-118.33447, 34.08819, 0.5]]"
1066,"North Salt Lake, Subsection 1","[[-118.33447, 34.08819, 0.5], [-118.35171, 34.08385, 0.5]]"
1157,"Hayward (So) extension 2011 CFM, Subsection 0","[[-121.66376, 37.23402, 0.0], [-121.69722, 37.24709, 0.0]]"
2340,"Oceanside alt2, Subsection 5","[[-117.62296, 32.90215, 1.0], [-117.62409, 32.90401, 1.0], [-117.59757, 32.97799, 1.0], [-117.59838, 32.98167, 1.0]]"
1441,"Oceanside alt2, Subsection 4","[[-117.5776, 32.82831, 1.0], [-117.62296, 32.90215, 1.0]]"
401,"Oceanside alt2, Subsection 3","[[-117.5236, 32.75918, 1.0], [-117.53812, 32.78093, 1.0], [-117.56612, 32.8096, 1.0], [-117.5776, 32.82831, 1.0]]"
1768,"Hunter Mountain-Saline Valley, Subsection 1","[[-117.44556, 36.4811, 0.0], [-117.50349, 36.50695, 0.0]]"
2389,"Hunter Mountain-Saline Valley, Subsection 2","[[-117.50349, 36.50695, 0.0], [-117.54011, 36.52326, 0.0], [-117.55992, 36.53472, 0.0]]"
1449,"Hunter Mountain-Saline Valley, Subsection 3","[[-117.55992, 36.53472, 0.0], [-117.61375, 36.56582, 0.0]]"
2263,"Hunter Mountain-Saline Valley, Subsection 4","[[-117.61375, 36.56582, 0.0], [-117.62082, 36.56991, 0.0], [-117.6621, 36.60219, 0.0]]"
1018,"Hunter Mountain-Saline Valley, Subsection 5","[[-117.6621, 36.60219, 0.0], [-117.68136, 36.61723, 0.0], [-117.71821, 36.62861, 0.0]]"
117,"Blue Cut, Subsection 2","[[-116.13372, 33.90071, 0.0], [-116.10923, 33.89976, 0.0], [-116.06815, 33.90519, 0.0]]"
1433,"Blue Cut, Subsection 3","[[-116.06815, 33.90519, 0.0], [-116.0095, 33.91292, 0.0], [-116.00279, 33.91251, 0.0]]"
1667,"Blue Cut, Subsection 4","[[-116.00279, 33.91251, 0.0], [-115.94065, 33.90875, 0.0], [-115.93684, 33.90885, 0.0]]"
238,"Blue Cut, Subsection 5","[[-115.93684, 33.90885, 0.0], [-115.87075, 33.91043, 0.0]]"
2801,"Blue Cut, Subsection 6","[[-115.87075, 33.91043, 0.0], [-115.83134, 33.91136, 0.0], [-115.8047, 33.91277, 0.0]]"
2220,"Blue Cut, Subsection 7","[[-115.8047, 33.91277, 0.0], [-115.73871, 33.91624, 0.0]]"
2373,"Palos Verdes, Subsection 15","[[-118.51369, 33.92186, 0.0], [-118.557, 33.9702, 0.0]]"
1149,"Palos Verdes, Subsection 14","[[-118.46269, 33.87967, 0.0], [-118.496, 33.9021, 0.0], [-118.51369, 33.92186, 0.0]]"
1245,"Palos Verdes, Subsection 13","[[-118.41488, 33.83513, 0.0], [-118.439, 33.8637, 0.0], [-118.46269, 33.87967, 0.0]]"
2520,"Baker, Subsection 9","[[-116.21039, 35.36791, 0.0], [-116.22596, 35.42277, 0.0]]"
522,"Baker, Subsection 10","[[-116.22596, 35.42277, 0.0], [-116.24155, 35.47764, 0.0]]"
1981,"Baker, Subsection 11","[[-116.24155, 35.47764, 0.0], [-116.25315, 35.51841, 0.0], [-116.26604, 35.52837, 0.0]]"
1688,"Baker, Subsection 12","[[-116.26604, 35.52837, 0.0], [-116.31527, 35.56638, 0.0], [-116.3165, 35.56683, 0.0]]"
2046,"Baker, Subsection 13","[[-116.3165, 35.56683, 0.0], [-116.37981, 35.58964, 0.0]]"
2859,"Death Valley (So), Subsection 0","[[-116.399, 35.6015, 0.0], [-116.44051, 35.63214, 0.0], [-116.44515, 35.63951, 0.0]]"
1661,"Death Valley (So), Subsection 1","[[-116.44515, 35.63951, 0.0], [-116.46254, 35.66712, 0.0], [-116.47923, 35.6855, 0.0]]"
2286,"Death Valley (So), Subsection 2","[[-116.47923, 35.6855, 0.0], [-116.51862, 35.72883, 0.0]]"
868,"Chino alt 2, Subsection 2","[[-117.66454, 33.92385, 0.0], [-117.62862, 33.88569, 0.0], [-117.61606, 33.87342, 0.0]]"
2731,"Chino alt 2, Subsection 3","[[-117.61606, 33.87342, 0.0], [-117.56576, 33.82424, 0.0]]"
815,"San Clemente, Subsection 38","[[-118.57622, 33.08554, 0.0], [-118.60764, 33.11536, 0.0]]"
2236,"San Clemente, Subsection 39","[[-118.60764, 33.11536, 0.0], [-118.62742, 33.13413, 0.0], [-118.63958, 33.1448, 0.0]]"
2289,"San Clemente, Subsection 40","[[-118.63958, 33.1448, 0.0], [-118.66606, 33.16801, 0.0], [-118.67244, 33.17354, 0.0]]"
2854,"Great Valley 07 (Orestimba), Subsection 5","[[-121.39209, 37.60728, 7.0], [-121.36575, 37.58183, 7.0]]"
2418,"Great Valley 07 (Orestimba), Subsection 6","[[-121.36575, 37.58183, 7.0], [-121.33942, 37.55638, 7.0]]"
1314,"Great Valley 07 (Orestimba), Subsection 7","[[-121.33942, 37.55638, 7.0], [-121.31311, 37.53092, 7.0]]"
2029,"Simi-Santa Rosa, Subsection 1","[[-118.75264, 34.28526, 1.0], [-118.758, 34.2835, 1.0], [-118.81211, 34.2747, 1.0]]"
1745,"Simi-Santa Rosa, Subsection 0","[[-118.696, 34.3038, 1.0], [-118.75264, 34.28526, 1.0]]"
1499,"Ozena, Subsection 0","[[-119.70618, 34.8866, 0.0], [-119.6211, 34.8301, 0.0], [-119.61746, 34.82835, 0.0]]"
1282,"Ozena, Subsection 1","[[-119.61746, 34.82835, 0.0], [-119.5833, 34.8119, 0.0], [-119.51079, 34.79974, 0.0]]"
693,"Ozena, Subsection 2","[[-119.51079, 34.79974, 0.0], [-119.5058, 34.7989, 0.0], [-119.4508, 34.7649, 0.0], [-119.42333, 34.74145, 0.0]]"
1677,"Ozena, Subsection 3","[[-119.42333, 34.74145, 0.0], [-119.3447, 34.6742, 0.0]]"
621,"Pine Mtn, Subsection 5","[[-119.3309, 34.62176, 0.0], [-119.33573, 34.62293, 0.0], [-119.37002, 34.64962, 0.0], [-119.42705, 34.66513, 0.0]]"
957,"Pine Mtn, Subsection 4","[[-119.22289, 34.59667, 0.0], [-119.25761, 34.6039, 0.0], [-119.3309, 34.62176, 0.0]]"
512,"Pittville 2011 CFM, Subsection 0","[[-121.40362, 41.19941, 0.0], [-121.37514, 41.16352, 0.0]]"
979,"Pittville 2011 CFM, Subsection 1","[[-121.37514, 41.16352, 0.0], [-121.3467, 41.12763, 0.0]]"
1829,"Pittville 2011 CFM, Subsection 2","[[-121.3467, 41.12763, 0.0], [-121.33572, 41.11377, 0.0], [-121.32132, 41.09052, 0.0]]"
1424,"Pittville 2011 CFM, Subsection 3","[[-121.32132, 41.09052, 0.0], [-121.29788, 41.05264, 0.0]]"
1423,"Pittville 2011 CFM, Subsection 4","[[-121.29788, 41.05264, 0.0], [-121.28748, 41.03581, 0.0], [-121.28153, 41.01302, 0.0]]"
1487,"Pittville 2011 CFM, Subsection 5","[[-121.28153, 41.01302, 0.0], [-121.27085, 40.972, 0.0]]"
1132,"Pittville 2011 CFM, Subsection 6","[[-121.27085, 40.972, 0.0], [-121.2702, 40.96952, 0.0], [-121.27954, 40.93089, 0.0]]"
2127,"Pittville 2011 CFM, Subsection 7","[[-121.27954, 40.93089, 0.0], [-121.28947, 40.88977, 0.0]]"
853,"Big Pine (East), Subsection 0","[[-119.0056, 34.81971, 0.0], [-119.04974, 34.78783, 0.0], [-119.05475, 34.78581, 0.0]]"
2028,"Big Pine (East), Subsection 1","[[-119.05475, 34.78581, 0.0], [-119.11248, 34.76247, 0.0]]"
1783,"Monterey Bay-Tularcitos, Subsection 8","[[-121.92173, 36.67372, 0.0], [-121.95527, 36.72664, 0.0]]"
71,"Monterey Bay-Tularcitos, Subsection 7","[[-121.88823, 36.62078, 0.0], [-121.92173, 36.67372, 0.0]]"
305,"Monterey Bay-Tularcitos, Subsection 6","[[-121.84954, 36.57073, 0.0], [-121.86559, 36.58495, 0.0], [-121.88823, 36.62078, 0.0]]"
228,"Monterey Bay-Tularcitos, Subsection 5","[[-121.79993, 36.52672, 0.0], [-121.84954, 36.57073, 0.0]]"
991,"Monterey Bay-Tularcitos, Subsection 4","[[-121.75038, 36.4827, 0.0], [-121.79993, 36.52672, 0.0]]"
2693,"Monterey Bay-Tularcitos, Subsection 3","[[-121.6883, 36.45267, 0.0], [-121.73531, 36.46929, 0.0], [-121.75038, 36.4827, 0.0]]"
1308,"Monterey Bay-Tularcitos, Subsection 2","[[-121.62606, 36.42216, 0.0], [-121.6489, 36.43872, 0.0], [-121.6883, 36.45267, 0.0]]"
1147,"Monterey Bay-Tularcitos, Subsection 1","[[-121.56712, 36.38703, 0.0], [-121.59573, 36.40017, 0.0], [-121.62606, 36.42216, 0.0]]"
1176,"Cedar Mtn-Mahogany Mtn, Subsection 9","[[-121.96269, 41.94305, 0.0], [-121.96301, 41.94527, 0.0], [-121.98745, 41.9858, 0.0]]"
1238,"Cedar Mtn-Mahogany Mtn, Subsection 10","[[-121.98745, 41.9858, 0.0], [-122.01315, 42.02837, 0.0]]"
387,"Cedar Mtn-Mahogany Mtn, Subsection 11","[[-122.01315, 42.02837, 0.0], [-122.03889, 42.07093, 0.0]]"
432,"Calico-Hidalgo, Subsection 2","[[-116.21665, 34.27832, 0.0], [-116.222, 34.2872, 0.0], [-116.2473, 34.33167, 0.0]]"
2783,"Calico-Hidalgo, Subsection 3","[[-116.2473, 34.33167, 0.0], [-116.264, 34.361, 0.0], [-116.27966, 34.38429, 0.0]]"
1611,"Calico-Hidalgo, Subsection 4","[[-116.27966, 34.38429, 0.0], [-116.31442, 34.4359, 0.0]]"
2695,"Calico-Hidalgo, Subsection 5","[[-116.31442, 34.4359, 0.0], [-116.342, 34.4768, 0.0], [-116.35185, 34.48598, 0.0]]"
2375,"Calico-Hidalgo, Subsection 6","[[-116.35185, 34.48598, 0.0], [-116.39935, 34.53019, 0.0]]"
2379,"Calico-Hidalgo, Subsection 7","[[-116.39935, 34.53019, 0.0], [-116.44689, 34.57439, 0.0]]"
2656,"Calico-Hidalgo, Subsection 8","[[-116.44689, 34.57439, 0.0], [-116.458, 34.5847, 0.0], [-116.48636, 34.62348, 0.0]]"
2605,"Calico-Hidalgo, Subsection 9","[[-116.48636, 34.62348, 0.0], [-116.495, 34.6353, 0.0], [-116.52701, 34.67211, 0.0]]"
