ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing
30303,-116.554142,33.90352058,-116.5541458,33.90302277,-116.5541439,33.903271675,0.055355,1773,152.4,30303,1,27.7,176.8,198.0,158.8,,27.7,-117.56785637697905,9.87464631576524,0.25,75,90
30508,-117.9695778,34.67007269,-117.9695815,34.67082495,-117.96957965,34.67044882,0.083648,1774,152.4,30508,1,580.6,356.9,317.0,140.10000000000005,,580.6,-118.81240767836658,8.671491819641448,0.25,75,90
30879,-120.2912778,40.38095838,-120.2914351,40.38106632,-120.29135645,40.38101235,0.017933,1791,152.4,30879,1,2532.5,310.1,192.0,118.10000000000008,,2532.5,-120.92040956578688,6.599298056750216,0.25,75,90
31076,-120.3220795,40.38683402,-120.3222922,40.386832,-120.32218585,40.38683301,0.018016,1791,152.4,31076,1,1406.2,267.6,164.0,103.60000000000002,,1406.2,-120.94434675356085,6.575558217243829,0.25,75,90
31097,-120.3246713,40.38711558,-120.3248391,40.3872131,-120.3247552,40.38716434,0.017876,1791,152.4,31097,1,1175.6,305.5,152.0,153.5,,1175.6,-120.94633671789961,6.573584473009052,0.25,75,90
31386,-120.3676896,40.38472124,-120.367899,40.38470022,-120.3677943,40.38471073,0.017889,1791,152.4,31386,1,2534.3,260.8,217.0,136.2,,2534.3,-120.97942500902661,6.540761714877444,0.25,75,90
32261,-119.6421279,35.3120019,-119.6412564,35.31154132,-119.64169215,35.31177161,0.094213,1817,177.8,32261,1,250.0,120.9,26.0,94.90000000000002,,250.0,-120.2348734343722,7.2773473675975735,0.25,75,90
32342,-118.923334,35.41822375,-118.9233387,35.41751201,-118.92333635,35.41786788,0.079143,1821,177.8,32342,1,186.3,177.9,79.0,98.9,,186.3,-119.64359220183313,7.859094426294443,0.25,75,90
32403,-119.0298112,35.50912141,-119.0295869,35.50844345,-119.02969905,35.50878243,0.078072,1825,177.8,32403,1,39.0,162.6,95.0,112.40000000000002,,39.0,-119.73549850811021,7.7688696000242405,0.25,75,90
33113,-121.9373792,39.09725081,-121.9383911,39.09726602,-121.93788515,39.097258415,0.087339,1840,203.2,33113,1,514.3,270.4,328.0,122.40000000000002,,514.3,-122.1710443865413,5.353894179143651,0.25,75,90
33621,-121.7474583,38.63767453,-121.7474676,38.63686497,-121.74746295,38.63726975,0.090023,1853,203.2,33621,1,4443.0,179.7,116.0,116.30000000000004,,4443.0,-122.01586086638954,5.50894739062072,0.25,75,90
33663,-121.7391281,38.61156082,-121.7391759,38.61078041,-121.739152,38.611170615,0.086877,1853,203.2,33663,1,1470.0,182.0,330.0,147.99999999999997,,1470.0,-122.00896061698695,5.515838730249048,0.25,75,90
33782,-121.7438583,38.5363884,-121.7430593,38.53584976,-121.7434588,38.53611908,0.091744,1853,203.2,33782,1,45.9,129.9,164.0,145.90000000000003,,45.9,-122.0113212997711,5.51348112591209,0.25,75,90
34037,-121.7863182,38.36933919,-121.7863103,38.36848624,-121.78631425,38.368912715,0.094846,1853,203.2,34037,1,1920.5,178.8,103.0,104.19999999999996,,1920.5,-122.0428827888882,5.481957777057119,0.25,75,90
34221,-121.6736389,38.63275094,-121.6736143,38.63352659,-121.6736266,38.633138765,0.086275,1855,203.2,34221,1,43.1,0.6,206.0,154.60000000000002,,43.1,-121.95768871858047,5.567035959750224,0.25,75,90
34441,-121.2935184,38.6637406,-121.2925634,38.66375927,-121.2930409,38.663749935,0.082943,1859,203.2,34441,1,723.2,87.5,325.0,122.5,,723.2,-121.65851740229728,5.8654648230685265,0.25,75,90
34514,-121.2411554,38.66052437,-121.2401349,38.66053772,-121.24064515,38.660531045,0.08862,1859,203.2,34514,1,310.9,87.9,70.0,162.10000000000002,,310.9,-121.61718129338023,5.906655816581976,0.25,75,90
34931,-121.0740352,38.64141222,-121.0734644,38.64185448,-121.0737498,38.64163335,0.069828,1859,203.2,34931,1,71.2,44.1,55.0,169.10000000000002,,71.2,-121.485264218993,6.038038088377718,0.25,75,90
35040,-121.1564835,38.68549987,-121.1558781,38.68590516,-121.1561808,38.685702515,0.069225,1861,203.2,35040,1,893.7,48.3,291.0,117.30000000000004,,893.7,-121.55113817386972,5.9724449520296305,0.25,75,90
35170,-121.0783947,38.63417768,-121.078147,38.63463452,-121.07827085,38.6344061,0.055167,1862,203.2,35170,1,273.2,21.8,69.0,132.8,,273.2,-121.48867651817743,6.034641016481431,0.25,75,90
35170,-121.0783947,38.63417768,-121.078147,38.63463452,-121.07827085,38.6344061,0.055167,1862,203.2,35170,1,273.2,21.8,69.0,132.8,,273.2,-121.48867651817743,6.034641016481431,0.25,75,90
35215,-121.1358434,38.6739655,-121.1360472,38.67460512,-121.1359453,38.67428531,0.07329,1865,203.2,35215,1,267.2,344.8,335.0,170.19999999999996,,267.2,-121.53496374561286,5.988552987763327,0.25,75,90
35439,-124.0815267,40.83914692,-124.0815299,40.83851164,-124.0815283,40.83882928,0.07064,1870,203.2,35439,1,1072.0,180.9,272.0,91.10000000000004,,1072.0,-123.82108377041229,3.6982882796585494,0.25,75,90
35607,-124.1010829,40.87643136,-124.1010866,40.87578311,-124.10108475,40.876107235,0.072083,1871,203.2,35607,1,933.7,181.0,140.0,139.0,,933.7,-123.83544800594571,3.683830747864885,0.25,75,90
35874,-122.1712102,39.81287887,-122.1708787,39.81355111,-122.17104445,39.81321499,0.079933,1877,203.2,35874,1,119.7,20.3,314.0,113.69999999999992,,119.7,-122.35980071508466,5.165121125300299,0.25,75,90
36285,-121.6889692,39.57033064,-121.68898,39.56960616,-121.6889746,39.5699684,0.080564,1884,203.2,36285,1,40.2,179.8,186.0,173.80000000000007,,40.2,-121.98334020862293,5.541423697350714,0.25,75,90
36602,-121.6877856,39.3509154,-121.6877835,39.35041552,-121.68778455,39.35066546,0.055584,1884,203.2,36602,1,202.0,179.0,-1.0,135.0,,202.0,-121.97921166761937,5.545546178329262,0.25,75,90
36783,-121.6565251,39.26190642,-121.6563027,39.2612483,-121.6564139,39.26157736,0.075643,1884,203.2,36783,1,1037.2,164.4,233.0,111.4,,1037.2,-121.9534382819728,5.571279532879069,0.25,75,90
36967,-121.6199962,39.1562925,-121.6199893,39.1562393,-121.61999275,39.1562659,0.005945,1884,203.2,36967,1,3.0,173.4,21.0,152.4,,3.0,-121.9234093256317,5.601257040296921,0.25,75,90
37090,-121.6826484,39.69124845,-121.6823362,39.69165275,-121.6824923,39.6914506,0.052294,1886,203.2,37090,1,2462.8,30.0,196.0,165.99999999999997,,2462.8,-121.9800936936241,5.5446654551503345,0.25,75,90
37202,-121.6370871,39.74661799,-121.6368359,39.74675079,-121.6369615,39.74668439,0.026063,1886,203.2,37202,1,13.0,54.7,164.0,109.29999999999995,,13.0,-121.94563033237436,5.579074604297352,0.25,75,90
37211,-121.6862417,39.4940591,-121.6851761,39.49395595,-121.6857089,39.494007525,0.092154,1887,203.2,37211,1,46.2,96.3,227.0,130.7,,46.2,-121.97969028897015,5.545068264492112,0.25,75,90
37288,-121.6206641,39.49828601,-121.6195693,39.49829,-121.6201167,39.498288005,0.093938,1887,203.2,37288,1,198.2,88.9,253.0,164.1,,198.2,-121.92874722216014,5.59592866904835,0.25,75,90
38154,-121.5315152,39.08326663,-121.5310631,39.08289563,-121.53128915,39.08308113,0.056785,1904,203.2,38154,1,3575.1,135.6,3.0,132.6,,3575.1,-121.85289012281095,5.671634856789085,0.25,75,90
38190,-121.5093786,39.06755569,-121.5085343,39.06696347,-121.50895645,39.06725958,0.098232,1904,203.2,38190,1,6187.6,131.0,85.0,133.99999999999997,,6187.6,-121.83515344686636,5.689331386390202,0.25,75,90
39367,-121.5587799,38.58767003,-121.5583177,38.58829756,-121.5585488,38.587983795,0.080516,1931,203.2,39367,1,484.6,29.1,199.0,169.9,,484.6,-121.86637723910947,5.658177028621111,0.25,75,90
39730,-121.5779152,38.57300568,-121.5775681,38.57371902,-121.57774165,38.57336235,0.084865,1933,203.2,39730,1,127.1,20.0,12.0,172.00000000000003,,127.1,-121.88127186831866,5.643313504579521,0.25,75,90
39934,-121.5206229,38.52757391,-121.5213636,38.52692732,-121.52099325,38.527250615,0.096545,1940,203.2,39934,1,658.2,221.1,322.0,100.89999999999996,,658.2,-121.83580390909776,5.688682429252186,0.25,75,90
40013,-121.4812923,38.41537952,-121.4812163,38.41521977,-121.4812543,38.415299645,0.018957,1941,203.2,40013,1,9.5,158.5,314.0,155.49999999999994,,9.5,-121.80260742191865,5.721798902271898,0.25,75,90
40102,-121.4284018,38.40874576,-121.4278193,38.40874431,-121.42811055,38.408745035,0.050755,1941,203.2,40102,1,894.2,89.2,340.0,109.2,,894.2,-121.76050964923111,5.763785755780085,0.25,75,90
40358,-121.976285,38.35050299,-121.9762898,38.34994054,-121.9762874,38.350221765,0.062543,1945,203.2,40358,1,427.9,179.7,81.0,98.69999999999996,,427.9,-122.19268041314655,5.332265836630684,0.25,75,90
40761,-121.7345056,38.18076505,-121.73375,38.18040813,-121.7341278,38.18058659,0.077052,1952,203.2,40761,1,536.1,120.1,24.0,96.1,,536.1,-121.9990758050073,5.52571030948744,0.25,75,90
40941,-121.9071747,38.11676009,-121.907572,38.11598369,-121.90737335,38.11637189,0.093066,1954,203.2,40941,1,4206.5,201.3,161.0,139.7,,4206.5,-122.13549154333596,5.389428883885677,0.25,75,90
41037,-121.940456,38.0488454,-121.9408251,38.0480754,-121.94064055,38.0484604,0.091517,1954,203.2,41037,1,2457.4,200.1,-1.0,135.0,,2457.4,-122.16107139889333,5.3638627722926735,0.25,75,90
41065,-121.9422071,38.03056074,-121.9422292,38.02985062,-121.94221815,38.03020568,0.078985,1954,203.2,41065,1,409.5,180.8,38.0,142.8,,409.5,-122.16211411775619,5.36282053814791,0.25,75,90
41418,-121.8247366,38.08257781,-121.8247528,38.08195877,-121.8247447,38.08226829,0.068849,1955,203.2,41418,1,34.4,180.5,218.0,142.5,,34.4,-122.06958427062152,5.455284201150328,0.25,75,90
41631,-121.7163414,38.14985837,-121.7155765,38.14925097,-121.71595895,38.14955467,0.095054,1956,203.2,41631,1,1134.4,134.4,357.0,137.40000000000006,,1134.4,-121.98425484262145,5.540510392753373,0.25,75,90
41695,-121.9019533,38.14500069,-121.9017792,38.14424133,-121.90186625,38.14462101,0.085799,1958,203.2,41695,1,42.8,169.1,257.0,92.1,,42.8,-122.13146352430309,5.393454413281447,0.25,75,90
42375,-121.296257,38.05751419,-121.2956311,38.05752079,-121.29594405,38.05751749,0.054805,1971,203.2,42375,1,42.4,88.2,195.0,106.79999999999998,,42.4,-121.64955956480685,5.87439211120604,0.25,75,90
42431,-121.2656007,37.9601061,-121.2648555,37.9602651,-121.2652281,37.9601856,0.067682,1972,203.2,42431,1,288.8,73.9,26.0,132.1,,288.8,-121.62333689466502,5.900522497312554,0.25,75,90
42518,-121.2178185,37.97773471,-121.2171433,37.97791925,-121.2174809,37.97782698,0.062637,1972,203.2,42518,1,101.9,69.9,219.0,149.10000000000005,,101.9,-121.58569381859756,5.938025613922436,0.25,75,90
42651,-121.6622651,38.01443621,-121.6615677,38.0138855,-121.6619164,38.014160855,0.086502,1978,203.2,42651,1,69.0,134.1,7.0,127.1,,69.0,-121.93947324525789,5.585221289026703,0.25,75,90
43207,-122.1525302,37.84767445,-122.1521138,37.84708635,-122.152322,37.8473804,0.074921,1985,203.2,43207,1,697.1,150.2,205.0,125.2,,697.1,-122.3270480078543,5.197890132081754,0.25,75,90
43690,-121.8783612,37.69294464,-121.8783129,37.69218943,-121.87833705,37.692567035,0.084083,1990,203.2,43690,1,1029.5,176.4,205.0,151.4,,1029.5,-122.10737251587885,5.417528674267984,0.25,75,90
43747,-122.0222931,37.40354156,-122.0222855,37.40351486,-122.0222893,37.40352821,0.003044,1992,203.2,43747,1,1.5,166.6,95.0,108.40000000000002,,1.5,-122.219057833505,5.305894377236439,0.25,75,90
44171,-121.1026932,37.60170362,-121.1017087,37.60143109,-121.10220095,37.601567355,0.091873,1997,203.2,44171,1,2683.7,108.0,266.0,158.00000000000003,,2683.7,-121.48631044455749,6.0369965395105725,0.25,75,90
44281,-121.001409,37.59492946,-121.0004488,37.59492352,-121.0009289,37.59492649,0.084601,1997,203.2,44281,1,2263.1,89.2,253.0,163.79999999999998,,2263.1,-121.40516781208373,6.117755467035788,0.25,75,90
44547,-120.8469702,37.55731135,-120.8469796,37.55667333,-120.8469749,37.55699234,0.070949,2004,203.2,44547,1,2253.1,179.4,249.0,110.4,,2253.1,-121.28109583944969,6.241157238223695,0.25,75,90
45019,-120.6745701,37.37038067,-120.6738964,37.37009149,-120.67423325,37.37023608,0.067664,2006,203.2,45019,1,3189.3,116.9,215.0,98.09999999999998,,3189.3,-121.13807809324071,6.383273979623227,0.25,75,90
45871,-120.171753,37.05533446,-120.1711088,37.05482263,-120.1714309,37.055078545,0.080666,2006,203.2,45871,1,5115.9,133.0,217.0,96.0,,5115.9,-120.72434908608837,6.793584365829551,0.25,75,90
45993,-120.1007921,36.99697558,-120.1002139,36.99652019,-120.100503,36.996747885,0.072117,2006,203.2,45993,1,3431.8,132.7,245.0,112.29999999999998,,3431.8,-120.66523425570094,6.852108091200191,0.25,75,90
46050,-120.0634308,36.97457504,-120.0634079,36.97460175,-120.06341935,36.974588395,0.0036,2006,203.2,46050,1,1.8,32.8,300.0,92.8,,1.8,-120.63454617532389,6.882478865940835,0.25,75,90
46264,-119.9636797,36.86918323,-119.9631859,36.86870996,-119.9634328,36.868946595,0.068549,2006,203.2,46264,1,1598.3,138.2,140.0,178.20000000000007,,1598.3,-120.55022296617048,6.965893037165849,0.25,75,90
46601,-120.7854462,37.41959763,-120.7854419,37.41951568,-120.78544405,37.419556655,0.00912,2008,203.2,46601,1,4.6,176.3,21.0,155.3,,4.6,-121.2285612293412,6.293377070739507,0.25,75,90
47010,-119.7889288,36.77404892,-119.7879928,36.7740536,-119.7884608,36.77405126,0.083369,2015,203.2,47010,1,1434.2,87.7,155.0,112.70000000000002,,1434.2,-120.40511366106338,7.109308410078869,0.25,75,90
47376,-119.896845,36.5633098,-119.8963083,36.56373114,-119.89657665,36.56352047,0.067027,2018,203.2,47376,1,10061.9,43.9,243.0,160.9,,10061.9,-120.48602774139559,7.029359279016761,0.25,75,90
47421,-119.8683332,36.58934828,-119.8677899,36.59002242,-119.86806155,36.58968535,0.089286,2018,203.2,47421,1,6149.9,31.2,272.0,119.2,,6149.9,-120.46367300093824,7.051452593218764,0.25,75,90
47580,-119.7728357,36.65172505,-119.7728396,36.6523948,-119.77283765,36.652059925,0.074474,2019,203.2,47580,1,1975.9,357.8,295.0,117.2,,1975.9,-120.38827249148903,7.125942210918725,0.25,75,90
48147,-121.8558162,37.30226708,-121.8565799,37.30176396,-121.85619805,37.30201552,0.087708,2029,203.2,48147,1,256.7,229.8,322.0,92.19999999999996,,256.7,-122.08496806451798,5.439914681606032,0.25,75,90
48397,-122.0777523,37.35654544,-122.0777386,37.35572314,-122.07774545,37.35613429,0.091444,2032,203.2,48397,1,2177.0,178.7,64.0,114.7,,2177.0,-122.26293987617164,5.262014027273148,0.25,75,90
48488,-122.0679383,37.3827629,-122.0685202,37.38256532,-122.06822925,37.38266411,0.055911,2033,203.2,48488,1,28.0,246.4,78.0,168.40000000000003,,28.0,-122.25558827026646,5.269366061777295,0.25,75,90
48776,-121.9772877,37.23627662,-121.9775061,37.23589722,-121.9773969,37.23608692,0.046407,2035,203.2,48776,1,23.2,204.1,123.0,98.9,,23.2,-122.18133756604574,5.343604970468781,0.25,75,90
48781,-121.9767505,37.23423645,-121.9770055,37.23365683,-121.976878,37.23394664,0.06829,2035,203.2,48781,1,84.7,198.8,39.0,159.80000000000004,,84.7,-122.1808984280863,5.344043950714887,0.25,75,90
48855,-122.0403913,37.03067074,-122.0401843,37.03019622,-122.0402878,37.03043348,0.055872,2036,203.2,48855,1,1821.3,160.1,243.0,97.1,,1821.3,-122.22966205273713,5.295291505123102,0.25,75,90
49029,-121.9797987,36.9819337,-121.9791866,36.98184271,-121.97949265,36.981888205,0.055303,2037,203.2,49029,1,27.7,99.9,189.0,90.9,,27.7,-122.18027863762664,5.344663516808983,0.25,75,90
50290,-121.4437304,36.5037626,-121.4429703,36.50312805,-121.44335035,36.503445325,0.09795,2042,203.2,50290,1,49.0,135.0,223.0,92.0,,49.0,-121.74093551098633,5.783304693092873,0.25,75,90
50539,-121.2989254,36.38146288,-121.2982566,36.38088947,-121.298591,36.381176175,0.087465,2042,203.2,50539,1,1605.9,135.7,37.0,98.69999999999996,,1605.9,-121.62140881045111,5.902443627624939,0.25,75,90
50563,-121.2860168,36.36829595,-121.2855565,36.36772595,-121.28578665,36.36801095,0.075603,2042,203.2,50563,1,257.2,145.8,150.0,175.79999999999998,,257.2,-121.61077443803566,5.91303922971999,0.25,75,90
50671,-121.2488168,36.30181477,-121.2480907,36.30124923,-121.24845375,36.301532,0.09049,2042,203.2,50671,1,316.8,132.9,69.0,116.1,,316.8,-121.5792352632215,5.94445926438101,0.25,75,90
50930,-121.089595,36.15004214,-121.0887818,36.1494518,-121.0891884,36.14974697,0.098184,2042,203.2,50930,1,6837.0,130.7,51.0,100.3,,6837.0,-121.44669052973255,6.0764344297969926,0.25,75,90
50932,-121.0880783,36.14891308,-121.0873749,36.14837435,-121.0877266,36.148643715,0.087048,2042,203.2,50932,1,6774.2,132.2,60.0,107.8,,6774.2,-121.44547713336428,6.0776420914838365,0.25,75,90
51032,-121.0162502,36.0942619,-121.0153984,36.09371306,-121.0158243,36.09398748,0.097888,2042,203.2,51032,1,342.8,127.3,22.0,105.29999999999998,,342.8,-121.38573758086798,6.13708745836339,0.25,75,90
51075,-120.9822173,36.07109074,-120.9816486,36.07078117,-120.98193295,36.070935955,0.061624,2042,203.2,51075,1,4333.3,122.7,59.0,116.29999999999998,,4333.3,-121.35760315213766,6.165075242433138,0.25,75,90
51970,-120.7453307,35.28923256,-120.7444842,35.28891921,-120.74490745,35.289075885,0.084362,2045,203.2,51970,1,3126.5,113.0,326.0,147.00000000000003,,3126.5,-121.14599258198301,6.375413014306757,0.25,75,90
52278,-120.5934798,35.16313687,-120.5934328,35.16232131,-120.5934563,35.16272909,0.090787,2045,203.2,52278,1,1344.7,175.9,258.0,97.90000000000003,,1344.7,-121.0179377740486,6.502548159823929,0.25,75,90
52462,-120.5697768,35.07394351,-120.5690284,35.07457419,-120.5694026,35.07425885,0.097757,2045,203.2,52462,1,271.7,42.9,315.0,92.09999999999998,,271.7,-120.99587755764905,6.524438280684911,0.25,75,90
52565,-120.5155755,35.04449627,-120.5151704,35.04448632,-120.51537295,35.044491295,0.036895,2045,203.2,52565,1,284.3,90.3,185.0,94.7,,284.3,-120.9504089175162,6.56954537687595,0.25,75,90
53004,-120.055154,35.87089673,-120.0555921,35.8702178,-120.05537305,35.870557265,0.085191,2046,203.2,53004,1,10001.4,206.0,232.0,153.99999999999997,,10001.4,-120.59402622023674,6.922568830353605,0.25,75,90
53115,-120.1063611,35.80041126,-120.1070416,35.79979672,-120.10670135,35.80010399,0.091848,2046,203.2,53115,1,10534.2,220.4,38.0,177.60000000000005,,10534.2,-120.63405772052948,6.882962212205546,0.25,75,90
53147,-120.1277696,35.78359658,-120.1286035,35.783139,-120.12818655,35.78336779,0.090814,2046,203.2,53147,1,7835.6,234.4,121.0,113.40000000000002,,7835.6,-120.65121255904194,6.865985697597432,0.25,75,90
53302,-120.2554643,35.75563314,-120.2562173,35.75524879,-120.2558408,35.755440965,0.080271,2046,203.2,53302,1,3139.1,236.3,30.0,153.70000000000002,,3139.1,-120.75528483898871,6.7629474662223314,0.25,75,90
53424,-120.3404172,35.68844941,-120.3411004,35.68777308,-120.3407588,35.688111245,0.097277,2046,203.2,53424,1,5280.1,217.9,342.0,124.10000000000002,,5280.1,-120.8231985055884,6.695664867302659,0.25,75,90
53435,-120.3474314,35.68151874,-120.3481352,35.68095916,-120.3477833,35.68123895,0.088952,2046,203.2,53435,1,6273.6,224.2,140.0,95.8,,6273.6,-120.82878542988189,6.690128338198258,0.25,75,90
53498,-120.3937122,35.65044596,-120.3944624,35.64992673,-120.3940873,35.650186345,0.089041,2046,203.2,53498,1,11718.7,228.2,354.0,125.80000000000004,,11718.7,-120.86601613679923,6.653227602143755,0.25,75,90
53735,-120.5717769,35.52208735,-120.5726246,35.5215433,-120.57220075,35.521815325,0.0977,2046,203.2,53735,1,7976.3,230.5,149.0,98.5,,7976.3,-121.00923206581022,6.511187155876287,0.25,75,90
54121,-120.6766104,35.253388,-120.6770165,35.252703,-120.67681345,35.2530455,0.084625,2047,203.2,54121,1,835.5,204.6,187.0,162.40000000000003,,835.5,-121.08896265820685,6.432047537890099,0.25,75,90
54256,-120.7031121,35.18533171,-120.7034007,35.1851453,-120.7032564,35.185238505,0.03343,2047,203.2,54256,1,16.7,230.5,158.0,107.5,,16.7,-121.10921229958048,6.411940881919109,0.25,75,90
54506,-120.5712769,35.10062818,-120.5706215,35.09993745,-120.5709492,35.100282815,0.097232,2047,203.2,54506,1,783.8,140.7,33.0,107.69999999999996,,783.8,-120.99779643849101,6.522534332885034,0.25,75,90
54673,-119.7245414,35.48463598,-119.7255799,35.4846441,-119.72506065,35.48464004,0.094033,2049,203.2,54673,1,832.3,268.6,46.0,137.40000000000003,,832.3,-120.30968324729453,7.203533725966058,0.25,75,90
54876,-119.6894742,35.48597338,-119.6894681,35.48519263,-119.68947115,35.485583005,0.086817,2050,203.2,54876,1,5816.6,177.7,55.0,122.7,,5816.6,-120.28031622890144,7.232515123620543,0.25,75,90
55471,-119.4972596,35.18321097,-119.4963742,35.1830466,-119.4968169,35.183128785,0.082516,2051,203.2,55471,1,3095.4,100.7,38.0,117.3,,3095.4,-120.11027857838572,7.400181010384743,0.25,75,90
55622,-119.4115933,35.43851264,-119.4120921,35.43784927,-119.4118427,35.438180955,0.086505,2052,203.2,55622,1,2509.2,209.5,336.0,126.5,,2509.2,-120.0490960300482,7.460451319202464,0.25,75,90
55698,-119.4562829,35.39797402,-119.4562745,35.39718247,-119.4562787,35.397578245,0.08802,2052,203.2,55698,1,131.9,177.4,29.0,148.40000000000003,,131.9,-120.08439086643814,7.425686574547852,0.25,75,90
56142,-118.9651551,35.5684034,-118.9643831,35.56790018,-118.9647691,35.56815179,0.08948,2053,203.2,56142,1,327.8,126.2,98.0,151.8,,327.8,-119.68418972973073,7.819248969501989,0.25,75,90
56362,-119.0163208,35.47890806,-119.017028,35.47831265,-119.0166744,35.478610355,0.092109,2053,203.2,56362,1,688.8,221.9,171.0,129.1,,688.8,-119.72347718242261,7.780675274645366,0.25,75,90
56750,-119.2166406,35.36882783,-119.2157953,35.36882897,-119.21621795,35.3688284,0.076646,2060,203.2,56750,1,38.4,87.7,216.0,128.3,,38.4,-119.8844603029035,7.622474309860488,0.25,75,90
56755,-119.2123406,35.36883357,-119.2114217,35.36883477,-119.21188115,35.36883417,0.08332,2060,203.2,56755,1,433.0,87.7,267.0,179.30000000000098,,433.0,-119.8808657175676,7.626009248281831,0.25,75,90
57356,-119.1057578,35.23202471,-119.1063023,35.23160269,-119.10603005,35.2318137,0.068176,2062,203.2,57356,1,170.7,224.4,210.0,165.6,,170.7,-119.7876480679185,7.717640725783919,0.25,75,90
57838,-119.1418457,34.22280502,-119.1418521,34.22203608,-119.1418489,34.22242055,0.085504,2066,203.2,57838,1,1265.1,178.2,108.0,109.8,,1265.1,-119.77814336557427,7.726979416243531,0.25,75,90
57999,-117.2306959,34.80721445,-117.2312588,34.8064684,-117.23097735,34.806841425,0.097586,2067,203.2,57999,1,723.6,208.6,1.0,152.4,,723.6,-118.19822235090598,9.267354632431337,0.25,75,90
59285,-117.071846,33.88972473,-117.0713846,33.88960427,-117.0716153,33.8896645,0.044646,2073,203.2,59285,1,3980.3,104.1,216.0,111.9,,3980.3,-118.0089472916578,9.450169540841353,0.25,75,90
